Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
when applicable:	false	6	14	210.33379	273.0847	534.4664	0.0	Arial
for H2S).  A Self-Contained Breathing Apparatus (SCBA) can be used	false	6	14	277.26807	557.5555	534.4664	0.0	Arial
according to the extent of spill and predictable amount of exposure.	false	6	15	210.33379	477.6376	524.428	0.0	Arial
If the situation cannot be completely assessed, or if an oxygen deficiency is possible, only	false	6	16	210.33379	569.05194	514.38965	0.0	Arial
SCBA’s should be used.	false	6	17	210.33379	313.70297	504.35126	0.0	AAAAAD+ArialUnicode
6.2.   Environmental precautions	false	6	18	53.93174	237.57928	481.99527	0.0	ArialBlack,Bold
General Information	false	6	19	53.93174	139.34164	460.80313	0.0	Arial,Bold
The product should not be allowed to enter drains, water courses or the soil. Do not allow	false	6	19	210.33379	564.5487	461.04562	70.99214	Arial
material to contaminate ground water system.	false	6	20	210.33379	392.1737	451.00723	0.0	Arial
If necessary. Consult an expert. Local authorities should be advised if significant spillages	false	6	21	210.33379	566.5441	440.96887	0.0	Arial
cannot be contained.	false	6	22	210.33379	293.78424	430.93048	0.0	Arial
6.3.   Methods and materials for containment and cleaning up	false	6	23	53.93174	395.72906	408.5745	0.0	ArialBlack,Bold
Methods for Containment	false	6	24	53.93174	162.79295	387.38235	0.0	Arial,Bold
Contain and collect spillage with non-combustible absorbent material, (e.g. sand, earth,	false	6	24	210.33379	556.5489	387.62485	47.540833	Arial
diatomaceous earth, vermiculite) and place in container for disposal according to local /	false	6	25	210.33379	556.5398	377.58646	0.0	Arial
national regulations (see Section 13).  Large spillages may be cautiously covered with	false	6	26	210.33379	551.5511	367.5481	0.0	Arial
foam, if available, to limit fire risk.  In case of spillage in the water.  contain product with	false	6	27	210.33379	556.03644	357.5097	0.0	Arial
floating barriers or other equipment.  The use of dispersants should be advised by an	false	6	28	210.33379	548.0726	347.47134	0.0	Arial
expert, and, if required, approved by local authorities.	false	6	29	210.33379	422.1688	337.43295	0.0	Arial
Methods for cleaning up	false	6	30	53.93174	157.81328	317.3562	0.0	Arial,Bold
Never use dispersing agents.  Do not use direct jets.	false	6	30	210.33379	418.66318	317.5987	52.520508	Arial
Do not flush into surface water or sanitary sewer system.  Transfer recovered product and	false	6	31	210.33379	567.0207	307.5603	0.0	Arial
other materials to suitable tanks or containers and store/dispose according to relevant	false	6	32	210.33379	551.05676	297.52194	0.0	Arial
regulations.	false	6	33	210.33379	256.79602	287.48355	0.0	Arial
6.4.   Reference to other sections	false	6	34	53.93174	243.13226	265.12756	0.0	ArialBlack,Bold
Personal Protective Equipment	false	6	35	53.93174	186.80159	243.93542	0.0	Arial,Bold
See Section 8 for more detail.	false	6	35	210.33379	328.741	244.17792	23.532196	Arial
Waste treatment	false	6	36	53.93174	123.85424	224.10114	0.0	Arial,Bold
See section 13.	false	6	36	210.33379	272.29242	224.34363	86.479546	Arial
Version  EU	true	6	37	532.3762	575.00226	64.699524	0.0	Arial
Quick-FDS [17484-30716-14059-014697] - 2015-11-13 - 08:31:56	true	6	38	40.0	246.21991	28.0	0.0	Helvetica-Oblique
Page   7 / 17	true	7	1	529.5298	574.7186	754.09827	0.0	Arial
SDS #:	true	7	3	53.93174	83.92178	662.68604	0.0	Arial,Bold
A00786	true	7	3	88.92012	128.90685	662.68604	0.0	Arial,Bold
DIESEL FUEL	true	7	3	262.41788	366.30237	657.4486	133.51103	Arial,Bold
Revision Date:	true	7	4	257.62393	314.31522	635.9655	0.0	Arial,Bold
2014-05-22	true	7	4	318.6761	371.00647	635.9655	0.0	Arial,Bold
Version  2	true	7	4	531.727	574.67664	635.9655	160.72052	Arial,Bold
Other information	false	7	6	53.93174	129.84067	614.5309	0.0	Arial,Bold
Recommended measures are based on the most likely spillage scenarios for this material.	false	7	6	210.33379	568.00934	614.7734	80.49312	Arial
However, local conditions (wind, air temperature, wave/current direction and speed) may	false	7	7	210.33379	562.0139	604.735	0.0	Arial
significantly influence the choice of appropriate actions.  For this reason, local experts	false	7	8	210.33379	550.5534	594.69666	0.0	Arial
should be consulted when necessary.  Local regulations may also prescribe or limit actions	false	7	9	210.33379	571.02057	584.65826	0.0	Arial
to be taken.	false	7	10	210.33379	257.30838	574.6199	0.0	Arial
Concentration of H2S in tank headspaces may reach hazardous values, especially in case	false	7	11	210.33379	571.5418	564.58154	0.0	Arial
of prolonged storage.  This situation is especially relevant for those operations which	false	7	12	210.33379	546.0591	554.54315	0.0	Arial
involve direct exposure to the vapours in the tank.	false	7	13	210.33379	408.1825	544.50476	0.0	Arial
Spillages of limited amounts of products,  especially in the open air when vapours will be	false	7	14	210.33379	564.0363	534.4664	0.0	Arial
usually quickly dispersed,  are dynamic situations,  which presumably do not entail	false	7	15	210.33379	537.5468	524.428	0.0	Arial
exposure to dangerous concentrations.  As H2S has a density greater than ambient air,  a	false	7	16	210.33379	567.06555	514.38965	0.0	Arial
possible exception may regard the build-up of dangerous concentrations in specific spots,	false	7	17	210.33379	566.0498	504.35126	0.0	Arial
like trenches, depressions or confined spaces.  In all these circumstances, however, the	false	7	18	210.33379	559.542	494.3129	0.0	Arial
correct actions should be assessed on a case-by-case basis.	false	7	19	210.33379	452.63123	484.2745	0.0	Arial
7. HANDLING AND STORAGE	false	7	20	54.680794	211.68213	461.1911	0.0	ArialBlack,Bold
7.1.   Precautions for safe handling	false	7	21	53.93174	250.90244	436.9923	0.0	ArialBlack,Bold
Advice on safe handling	false	7	22	53.93174	157.32788	415.80017	0.0	Arial,Bold
Take precautionary measures against static electricity.	false	7	22	210.33379	426.6361	416.04266	53.005905	Arial
The inspection, cleaning and maintenance of storage containers require the application of	false	7	23	210.33379	566.0678	406.00427	0.0	Arial
strict procedures and must be entrusted to qualified personnel (internal or external).	false	7	24	210.33379	542.0592	395.9659	0.0	Arial
Ensure adequate ventilation. Vapors may form explosive mixtures with air. Do not smoke.	false	7	25	210.33379	565.5195	385.92752	0.0	Arial
Avoid breathing vapors or mists. Avoid contact with skin, eyes and clothing.	false	7	26	210.33379	509.58316	375.88916	0.0	Arial
NEVER ATTEMPT TO PRIME THE CONTAINER SIPHON BY SUCKING WITH THE	false	7	27	210.33379	548.44977	365.85077	0.0	Arial
MOUTH. Prevent the formation of vapors, mists and aerosols.	false	7	28	210.33379	456.10983	355.8124	0.0	Arial
Do not use compressed air for filling, discharging, or handling operations. Never pierce,	false	7	29	210.33379	559.533	345.77402	0.0	Arial
drill, grind, cut, saw  or weld any empty container.	false	7	30	210.33379	407.15775	335.73566	0.0	Arial
Do not use mobile phones during handling. For personal protection see section 8.	false	7	31	210.33379	534.08624	325.69727	0.0	Arial
Technical measures	false	7	32	53.93174	139.86299	305.6205	0.0	Arial,Bold
Ensure adequate ventilation.	false	7	32	210.33379	324.25568	305.863	70.470795	Arial
WHILE MOVING THE PRODUCT:	false	7	33	210.33379	312.23074	295.82462	0.0	Arial
. To avoid ignition of vapors by static electricity	false	7	33	316.47644	533.0075	295.82462	0.0	Arial
discharge, all metal parts of the equipment must be grounded.	false	7	34	210.33379	457.14352	285.78625	0.0	Arial
Take all necessary precautions to prevent water from entering the containers, tanks,	false	7	35	210.33379	544.558	275.74786	0.0	Arial
transfer lines etc...	false	7	36	210.33379	283.77087	265.70947	0.0	Arial
Prevention of fire and explosion	false	7	37	53.93174	190.79254	245.63275	0.0	Arial,Bold
Handle away from any source of ignition (open flame and sparks) and heat (hot manifolds	false	7	37	210.33379	566.0409	245.87524	19.541245	Arial
or casings). Take precautionary measures against static discharges.  Ground/bond	false	7	38	210.33379	539.0569	235.83685	0.0	Arial
containers, tanks and transfer/receiving equipment. Friction generated by product discharge	false	7	39	210.33379	575.03845	225.79846	0.0	Arial
can create static charges of sufficient magnitude to cause SPARKS WHICH MAY LEAD TO	false	7	40	210.33379	574.0134	215.76007	0.0	Arial
FIRE OR EXPLOSION. Do not allow splash loading and ensure that the product is poured	false	7	41	210.33379	567.5509	205.72174	0.0	Arial
slowly, particularly at the beginning of the operation.	false	7	42	210.33379	417.17108	195.68335	0.0	Arial
Empty containers may contain flammable or explosive vapors. Never weld any container or	false	7	43	210.33379	571.50586	185.64496	0.0	Arial
empty pipe that has not been degassed.	false	7	44	210.33379	370.2325	175.60657	0.0	Arial
OPERATE ONLY ON COLD AND DEGASSED TANKS IN VENTILATED PREMISES (TO	false	7	45	210.33379	566.463	165.56824	0.0	Arial
AVOID RISK OF EXPLOSION).	false	7	46	210.33379	336.71387	155.52985	0.0	Arial
Design installations (machinery and equipment) to prevent burning product from spreading	false	7	47	210.33379	569.52844	145.49146	0.0	Arial
(tanks, retention systems, interceptors (traps) in drainage systems).	false	7	48	210.33379	478.58145	135.45306	0.0	Arial
Version  EU	true	7	49	532.3762	575.00226	64.699524	0.0	Arial
Quick-FDS [17484-30716-14059-014697] - 2015-11-13 - 08:31:56	true	7	50	40.0	246.21991	28.0	0.0	Helvetica-Oblique
Page   8 / 17	true	8	1	529.5298	574.7186	754.09827	0.0	Arial
SDS #:	true	8	3	53.93174	83.92178	662.68604	0.0	Arial,Bold
A00786	true	8	3	88.92012	128.90685	662.68604	0.0	Arial,Bold
DIESEL FUEL	true	8	3	262.41788	366.30237	657.4486	133.51103	Arial,Bold
Revision Date:	true	8	4	257.62393	314.31522	635.9655	0.0	Arial,Bold
2014-05-22	true	8	4	318.6761	371.00647	635.9655	0.0	Arial,Bold
Version  2	true	8	4	531.727	574.67664	635.9655	160.72052	Arial,Bold
Hygiene measures	false	8	6	53.93174	133.36421	614.5309	0.0	Arial,Bold
When using, do not eat, drink or smoke. Avoid contact with skin, eyes and clothing. Do not	false	8	6	210.33379	569.05194	614.7734	76.969574	Arial
put product contaminated rags into workwear pockets. Wash hands before breaks and	false	8	7	210.33379	553.0612	604.735	0.0	Arial
immediately after handling the product. IF ON SKIN:	false	8	8	210.33379	415.34027	594.69666	0.0	Arial
Wash skin with soap and water.	false	8	8	419.4404	546.54443	594.69666	0.0	Arial
Remove contaminated clothing and shoes.	false	8	9	210.33379	380.20087	584.65826	0.0	Arial
Gloves must be periodically inspected and changed in case of wear, perforations or	false	8	10	210.33379	544.06366	574.6199	0.0	Arial
contaminations.	false	8	11	210.33379	273.28116	564.58154	0.0	Arial
Provide regular cleaning of equipment, work area and clothing. Keep away from food, drink	false	8	12	210.33379	571.5418	554.54315	0.0	Arial
and animal feeding stuffs.	false	8	13	210.33379	312.75922	544.50476	0.0	Arial
Ensure the application of strict rules of hygiene by the personnel exposed to the risk of	false	8	14	210.33379	553.5736	534.4664	0.0	Arial
contact with the product. Use personal protective equipment as required.	false	8	15	210.33379	499.10248	524.428	0.0	Arial
7.2.   Conditions for safe storage, including any incompatibilities	false	8	16	53.93174	412.90735	502.07202	0.0	ArialBlack,Bold
Technical measures/Storage	false	8	17	53.93174	175.82649	480.87988	0.0	Arial,Bold
Storage area layout, tank design, equipment and operating procedures must comply with	false	8	17	210.33379	563.05664	481.12234	34.507294	Arial
conditions	false	8	18	53.93174	99.37822	470.84152	0.0	Arial,Bold
the relevant European, national or local legislation. Before entering storage tanks and	false	8	18	210.33379	549.58264	471.08398	110.95557	Arial
commencing any operation in a confined area, check the atmosphere for oxygen content	false	8	19	210.33379	562.0679	461.04562	0.0	Arial
and flammability.  If sulphur compounds are suspected to be present in the product, check	false	8	20	210.33379	568.05426	451.00723	0.0	Arial
the atmosphere for H2S content. Take precautionary measures against static discharges.	false	8	21	210.33379	565.0431	440.96887	0.0	Arial
Ensure all equipment is electrically grounded before beginning transfer operations.  Storage	false	8	22	210.33379	574.54407	430.93048	0.0	Arial
installations should be designed with adequate bunds so as to prevent ground or water	false	8	23	210.33379	555.08374	420.89212	0.0	Arial
pollution in case of leaks or spills. Do not remove the hazard labels of the containers (even	false	8	24	210.33379	570.0407	410.85373	0.0	Arial
if they are empty).	false	8	25	210.33379	282.26978	400.81537	0.0	Arial
Store the packed products (drums, samples, cans ...) in properly ventilated rooms, away	false	8	26	210.33379	560.0274	390.77698	0.0	Arial
from damp, heat and any potential source of ignition.	false	8	27	210.33379	419.67896	380.73862	0.0	Arial
Keep preferably in the original container. Otherwise reproduce all indication of the	false	8	28	210.33379	534.5716	370.70023	0.0	Arial
regulation label on the new container.	false	8	29	210.33379	359.7248	360.66187	0.0	Arial
Keep containers tightly closed and properly labelled.  Store separately from oxidising	false	8	30	210.33379	549.0523	350.62347	0.0	Arial
agents.	false	8	31	210.33379	239.8165	340.5851	0.0	Arial
Store in accordance with the particular national regulations.	false	8	32	210.33379	446.14145	330.54672	0.0	Arial
Materials to Avoid	false	8	33	53.93174	131.35075	310.46997	0.0	Arial,Bold
Strong oxidizing agents. Strong acids. Strong bases. (herbicides...). Halogens.	false	8	33	210.33379	521.58307	310.71246	78.98303	Arial
Packaging material	false	8	34	53.93174	135.86305	290.6357	0.0	Arial,Bold
Use only containers, seals, pipes, etc... made in a material suitable for use with aromatic	false	8	34	210.33379	561.52856	290.87817	74.47073	Arial
hydrocarbons.  Recommended materials for containers, or container linings use mild steel,	false	8	35	210.33379	569.5104	280.83978	0.0	Arial
stainless steel. High density polyethylene (HDPE).  Some synthetic materials may be	false	8	36	210.33379	547.52423	270.80145	0.0	Arial
unsuitable for containers or container linings depending on the material specification and	false	8	37	210.33379	562.05884	260.76306	0.0	Arial
intended use.  Compatibility should be checked with the manufacturer.	false	8	38	210.33379	489.61053	250.72467	0.0	Arial
7.3.   Specific end uses	false	8	39	53.93174	187.0932	228.36865	0.0	ArialBlack,Bold
8. EXPOSURE CONTROLS/PERSONAL PROTECTION	false	8	40	54.680794	333.72763	204.16992	0.0	ArialBlack,Bold
8.1.   Control parameters	false	8	41	53.93174	196.51128	179.97113	0.0	ArialBlack,Bold
Exposure limits	false	8	42	53.93174	120.87002	158.77899	0.0	Arial,Bold
Not relevant	false	8	42	210.33379	258.79147	159.02142	89.46377	Arial
Legend	false	8	43	53.93174	85.89528	138.9447	0.0	Arial,Bold
See section 16	false	8	43	210.33379	269.79358	139.1872	124.43851	Arial
DNEL  Worker (Industrial/Professional)	false	8	44	53.93174	219.7539	109.314514	0.0	Arial,Bold
Chemical Name	false	8	45	72.6081	139.54639	98.548706	0.0	Arial,Bold
Short term, systemic	false	8	45	165.93997	254.85547	98.548706	26.393585	Arial,Bold
Short term, local effects	false	8	45	263.4166	365.81503	98.548706	8.561127	Arial,Bold
Long term, systemic	false	8	45	375.2251	462.63947	98.548706	9.410065	Arial,Bold
Long term, local effects	false	8	45	472.70172	573.59924	98.548706	10.062256	Arial,Bold
effects	false	8	46	195.85213	224.82246	88.510376	0.0	Arial,Bold
effects	false	8	46	404.38818	433.3586	88.510376	179.56572	Arial,Bold
Version  EU	true	8	47	532.3762	575.00226	64.699524	0.0	Arial
Quick-FDS [17484-30716-14059-014697] - 2015-11-13 - 08:31:56	true	8	48	40.0	246.21991	28.0	0.0	Helvetica-Oblique
Page   9 / 17	true	9	1	529.5298	574.7186	754.09827	0.0	Arial
SDS #:	true	9	3	53.93174	83.92178	662.68604	0.0	Arial,Bold
A00786	true	9	3	88.92012	128.90685	662.68604	0.0	Arial,Bold
DIESEL FUEL	true	9	3	262.41788	366.30237	657.4486	133.51103	Arial,Bold
Revision Date:	true	9	4	257.62393	314.31522	635.9655	0.0	Arial,Bold
2014-05-22	true	9	4	318.6761	371.00647	635.9655	0.0	Arial,Bold
Version  2	true	9	4	531.727	574.67664	635.9655	160.72052	Arial,Bold
Fuels, diesel	false	9	6	80.84767	131.30083	614.04596	0.0	Arial
4300 mg/m3/15min	false	9	6	172.78133	247.84532	614.04596	41.4805	Arial
2.9 mg/kg/8h (dermal)	false	9	6	374.92548	462.84335	614.04596	127.080154	Arial
68334-30-5	false	9	7	81.84641	130.31306	604.00757	0.0	Arial
(aerosol - inhalation)	false	9	7	169.38562	251.30795	604.00757	39.072556	Arial
68 mg/m3/8h (aerosol -	false	9	7	373.32748	464.38135	604.00757	122.01953	Arial
inhalation)	false	9	8	398.1461	439.61066	593.96924	0.0	Arial
DNEL  General population	false	9	9	53.93174	165.30978	582.96094	0.0	Arial,Bold
Chemical Name	false	9	10	72.6081	139.54639	572.1952	0.0	Arial,Bold
Short term, systemic	false	9	10	165.93997	254.85547	572.1952	26.393585	Arial,Bold
Short term, local effects	false	9	10	263.4166	365.81503	572.1952	8.561127	Arial,Bold
Long term, systemic	false	9	10	375.2251	462.63947	572.1952	9.410065	Arial,Bold
Long term, local effects	false	9	10	472.70172	573.59924	572.1952	10.062256	Arial,Bold
effects	false	9	11	195.85213	224.82246	562.1568	0.0	Arial,Bold
effects	false	9	11	404.38818	433.3586	562.1568	179.56572	Arial,Bold
Fuels, diesel	false	9	12	80.84767	131.30083	550.906	0.0	Arial
2600 mg/m3/15min	false	9	12	172.78133	247.84532	550.906	41.4805	Arial
1.3 mg/kg/24h (dermal)	false	9	12	372.42865	465.34415	550.906	124.58333	Arial
68334-30-5	false	9	13	81.84641	130.31306	540.8677	0.0	Arial
(aerosol - inhalation)	false	9	13	169.38562	251.30795	540.8677	39.072556	Arial
20 mg/m3/24h (aerosol -	false	9	13	370.83066	466.88217	540.8677	119.522705	Arial
inhalation)	false	9	14	398.1461	439.61066	530.8293	0.0	Arial
8.2.   Exposure controls	false	9	15	53.93174	189.8597	517.54175	0.0	ArialBlack,Bold
Occupational Exposure Controls	false	9	16	53.93174	193.78575	496.34964	0.0	Arial,Bold
Engineering Measures	false	9	17	53.93174	149.84038	476.51538	0.0	Arial,Bold
Ensure adequate ventilation.  Do not enter empty storage tanks until measurements of	false	9	17	210.33379	553.07025	476.75784	60.49341	Arial
available oxygen have been carried out.	false	9	18	210.33379	369.2168	466.71948	0.0	Arial
When working in confined spaces (tanks, containers, etc.), ensure that there is a supply of	false	9	19	210.33379	568.0453	456.6811	0.0	Arial
air suitable for breathing and wear the recommended equipment.	false	9	20	210.33379	468.12762	446.64273	0.0	Arial
Personal Protective Equipment	false	9	21	53.93174	186.80159	426.56598	0.0	Arial,Bold
General Information	false	9	22	69.56196	154.97185	406.7317	0.0	Arial,Bold
Protective engineering solutions should be implemented and in use before personal	false	9	22	210.28386	542.0272	406.97418	55.31201	Arial
protective equipment is considered.	false	9	23	210.28386	351.666	396.9358	0.0	Arial
Respiratory protection	false	9	24	69.56196	165.95596	376.85904	0.0	Arial,Bold
To enter tankers, tanks, reservoirs where the oxygen content is too low, wear insulating	false	9	24	210.28386	556.99316	377.1015	44.327896	Arial
respiratory apparatus.	false	9	25	210.28386	297.70724	367.06314	0.0	Arial
In an emergency or for exceptional short-lasting jobs in an atmosphere polluted by the	false	9	26	210.28386	552.01355	357.02475	0.0	Arial
product, it is necessary to wear protective respiratory equipment. When using a mask or	false	9	27	210.28386	559.4741	346.9864	0.0	Arial
half mask:	false	9	28	210.28386	248.36069	336.94803	0.0	Arial
. Full face piece respirator with organic vapor/acid gas cartridge or canister.	false	9	28	252.16837	552.97534	336.94803	0.0	Arial
Type A. The use of breathing apparatus must comply strictly with the manufacturer's	false	9	29	210.28386	544.71484	326.90964	0.0	Arial
instructions and the regulations governing their choices and uses.	false	9	30	210.28386	471.0799	316.87128	0.0	Arial
Eye Protection	false	9	31	69.56196	132.5003	296.79453	0.0	Arial,Bold
If splashes are likely to occur, wear:	false	9	31	210.28386	350.55103	297.037	77.783554	Arial
. Safety glasses with side-shields. or. Face-shield.	false	9	31	354.34204	551.47424	297.037	77.783554	Arial
Skin and body protection	false	9	32	69.56196	177.44342	276.96027	0.0	Arial,Bold
Wear suitable protective clothing. hydrocarbon-proof clothing. Protective shoes or boots.	false	9	32	210.28386	560.99316	277.2027	32.84044	Arial
Hand Protection	false	9	33	69.56196	138.9811	257.12598	0.0	Arial,Bold
Hydrocarbon-proof gloves for aromatic hydrocarbons. Please observe the instructions	false	9	33	210.28386	550.4854	257.3684	71.302765	Arial
regarding permeability and breakthrough time which are provided by the supplier of the	false	9	34	210.28386	555.5011	247.33008	0.0	Arial
gloves. Also take into consideration the specific local conditions under which the product is	false	9	35	210.28386	569.9908	237.29169	0.0	Arial
used, such as the danger of cuts, abrasion.	false	9	36	210.28386	382.1644	227.2533	0.0	Arial
Note:	false	9	37	210.28386	226.55307	217.2149	0.0	Arial
Gloves made of PVA are not water-resistant, and are not suitable for emergency	false	9	37	230.62038	556.0045	217.2149	0.0	Arial
use.	false	9	38	210.28386	227.27237	207.17657	0.0	Arial
Repeated or prolonged exposure	false	9	39	54.680794	179.88232	187.34229	0.0	Arial,Bold
Glove material	false	9	40	54.680794	106.1836	177.15845	0.0	Arial
Glove thickness	false	9	40	211.08284	267.47546	177.15845	104.89924	Arial
Break through time	false	9	40	332.72888	400.22742	177.15845	65.25342	Arial
Remarks	false	9	40	454.3749	486.33447	177.15845	54.14749	Arial
PVA	false	9	41	54.680794	70.66856	166.78058	0.0	Arial
(*)	false	9	41	211.08284	219.51216	166.78058	140.41428	Arial
> 480 min	false	9	41	332.72888	368.03616	166.78058	113.21672	Arial
EN 374 (*) any thickness	false	9	41	454.3749	542.2957	166.78058	86.338745	Arial
Fluorinated rubber	false	9	42	54.680794	119.95816	156.40277	0.0	Arial
(*)	false	9	42	211.08284	219.51216	156.40277	91.12468	Arial
> 480 min	false	9	42	332.72888	368.03616	156.40277	113.21672	Arial
EN 374 (*) any thickness	false	9	42	454.3749	542.2957	156.40277	86.338745	Arial
Nitrile rubber	false	9	43	54.680794	100.40691	146.0249	0.0	Arial
> 0.3 mm	false	9	43	211.08284	244.60838	146.0249	110.67593	Arial
> 480 min	false	9	43	332.72888	368.03616	146.0249	88.1205	Arial
EN 374	false	9	43	454.3749	481.02118	146.0249	86.338745	Arial
In case of contact through splashing:	false	9	44	54.680794	196.74898	125.657166	0.0	Arial,Bold
Glove material	false	9	45	54.680794	106.1836	115.47333	0.0	Arial
Glove thickness	false	9	45	211.08284	267.47546	115.47333	104.89924	Arial
Break through time	false	9	45	332.72888	400.22742	115.47333	65.25342	Arial
Remarks	false	9	45	454.3749	486.33447	115.47333	54.14749	Arial
Neoprene	false	9	46	54.680794	89.76438	105.09552	0.0	Arial
> 0.5 mm	false	9	46	211.08284	244.60838	105.09552	121.31846	Arial
> 60 min	false	9	46	332.72888	363.5938	105.09552	88.1205	Arial
EN 374	false	9	46	454.3749	481.02118	105.09552	90.7811	Arial
PVC	false	9	47	54.680794	71.108	94.71765	0.0	Arial
> 0.2 mm	false	9	47	211.08284	244.60838	94.71765	139.97484	Arial
> 60 mn	false	9	47	332.72888	361.82004	94.71765	88.1205	Arial
EN 374	false	9	47	454.3749	481.02118	94.71765	92.55487	Arial
Version  EU	true	9	48	532.3762	575.00226	64.699524	0.0	Arial
Quick-FDS [17484-30716-14059-014697] - 2015-11-13 - 08:31:56	true	9	49	40.0	246.21991	28.0	0.0	Helvetica-Oblique
Page  10 / 17	true	10	1	527.28265	574.7186	754.09827	0.0	Arial
SDS #:	true	10	3	53.93174	83.92178	662.68604	0.0	Arial,Bold
A00786	true	10	3	88.92012	128.90685	662.68604	0.0	Arial,Bold
DIESEL FUEL	true	10	3	262.41788	366.30237	657.4486	133.51103	Arial,Bold
Revision Date:	true	10	4	257.62393	314.31522	635.9655	0.0	Arial,Bold
2014-05-22	true	10	4	318.6761	371.00647	635.9655	0.0	Arial,Bold
Version  2	true	10	4	531.727	574.67664	635.9655	160.72052	Arial,Bold
Environmental exposure controls	false	10	6	53.93174	196.78796	614.5309	0.0	Arial,Bold
General Information	false	10	7	53.93174	139.34164	594.69666	0.0	Arial,Bold
The product should not be allowed to enter drains, water courses or the soil.	false	10	7	210.33379	512.5944	594.9391	70.99214	Arial
9. PHYSICAL AND CHEMICAL PROPERTIES	false	10	8	54.680794	288.2552	571.8557	0.0	ArialBlack,Bold
9.1.   Information on basic physical and chemical properties	false	10	9	53.93174	387.95892	547.6569	0.0	ArialBlack,Bold
Appearance	false	10	10	53.93174	105.382614	526.4648	0.0	Arial,Bold
limpid	false	10	10	314.60184	338.0711	526.7073	209.21922	Arial
Color	false	10	11	53.93174	77.40104	516.4264	0.0	Arial,Bold
yellow	false	10	11	314.60184	339.57224	516.6689	237.2008	Arial
Physical State @20°C	false	10	12	53.93174	146.11307	506.38803	0.0	Arial,Bold
liquid	false	10	12	314.60184	335.58127	506.6305	168.48877	Arial
Odor	false	10	13	53.93174	75.40556	496.34964	0.0	Arial,Bold
Characteristic	false	10	13	314.60184	369.5403	496.59213	239.19627	Arial
Property	false	10	14	53.93174	95.89064	476.51538	0.0	Arial,Bold
Values	false	10	14	210.33379	244.3108	476.51538	114.443146	Arial,Bold
Remarks	false	10	14	314.60184	357.56747	476.51538	70.29103	Arial,Bold
Method	false	10	14	444.93686	481.88922	476.51538	87.369385	Arial,Bold
pH	false	10	15	53.93174	65.913574	466.477	0.0	Arial,Bold
Not applicable	false	10	15	314.60184	371.55377	466.71948	248.68826	Arial
Boiling point/boiling range	false	10	16	53.93174	167.79964	456.14764	0.0	Arial,Bold
150  -  380  °C	false	10	16	210.33379	270.8552	456.14764	42.53415	Arial,Bold
ASTM D 86	false	10	16	444.93686	491.39008	456.39014	174.08167	Arial
302  -  716  °F	false	10	17	210.33379	269.85745	446.0608	0.0	Arial
ASTM D 86	false	10	17	444.93686	491.39008	446.0608	175.0794	Arial
Flash point	false	10	18	53.93174	101.87705	435.48898	0.0	Arial,Bold
>  55  °C	false	10	18	210.33379	245.6371	435.48898	108.45673	Arial,Bold
ASTM D 93	false	10	18	444.93686	491.39008	435.73145	199.29976	Arial
>  131  °F	false	10	19	210.33379	249.63306	425.4021	0.0	Arial
ASTM D 93	false	10	19	444.93686	491.39008	425.4021	195.3038	Arial
Evaporation rate	false	10	20	53.93174	124.86098	414.8303	0.0	Arial,Bold
Not applicable	false	10	20	314.60184	371.55377	415.07275	189.74086	Arial
Flammability Limits in Air	false	10	21	53.93174	163.3233	404.50095	0.0	Arial,Bold
upper	false	10	22	58.575863	83.54626	394.1716	0.0	Arial,Bold
5  %	false	10	22	210.33379	228.32004	394.41406	126.78753	Arial
Lower	false	10	23	58.575863	85.047356	383.84225	0.0	Arial,Bold
0.5  %	false	10	23	210.33379	235.81656	384.08475	125.28643	Arial
Vapor Pressure	false	10	24	53.93174	120.37565	373.5129	0.0	Arial,Bold
<  1  kPa @ 37.8 °C	false	10	24	210.33379	290.23068	373.7554	89.95814	Arial
EN 13016-1	false	10	24	444.93686	492.90018	373.7554	154.70618	Arial
Vapor density	false	10	25	53.93174	113.37351	363.18356	0.0	Arial,Bold
>  5	false	10	25	210.33379	225.5785	363.42606	96.96027	Arial
Density	false	10	26	53.93174	86.398636	352.85422	0.0	Arial,Bold
820  -  845  kg/m3	false	10	26	210.33379	283.38275	352.85422	123.93515	Arial
@ 15 °C	false	10	26	314.60184	348.80652	353.0967	31.219086	Arial
Water solubility	false	10	27	53.93174	120.86103	342.5249	0.0	Arial,Bold
Not applicable	false	10	27	314.60184	371.55377	342.76736	193.74081	Arial
Solubility in other solvents	false	10	28	53.93174	168.81537	332.19556	0.0	Arial,Bold
No information available	false	10	28	314.60184	411.01382	332.43802	145.78647	Arial
logPow	false	10	29	53.93174	85.895294	321.8662	0.0	Arial,Bold
Substance is a UVCB. Standard	false	10	29	314.60184	442.50104	322.10867	228.70654	Arial
tests for this endpoint are not	false	10	30	314.60184	430.51917	312.0703	0.0	Arial
appropriate	false	10	31	314.60184	360.0663	302.03192	0.0	Arial
Autoignition temperature	false	10	32	53.93174	161.30086	291.75107	0.0	Arial,Bold
>  250  °C	false	10	32	210.33379	250.63078	291.75107	49.03293	Arial,Bold
ASTM E659-78	false	10	32	444.93686	506.38312	291.99356	194.30608	Arial
>  482  °F	false	10	33	210.33379	249.63306	281.66418	0.0	Arial
ASTM E659-78	false	10	33	444.93686	506.38312	281.66418	195.3038	Arial
