Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
caustic solutions, strong oxidisers, metals (including their alloys), nitrites and their mixtures	false	6	7	88.19	495.5122	656.03	0.0	JIHPFE+NotoSans
Measures to protect the environment	false	6	8	88.19	266.69492	634.78	0.0	JKZLMY+NotoSans-Bold
Avoid release to the environment.	false	6	9	88.19	239.10698	615.75	0.0	JIHPFE+NotoSans
Advice on general occupational hygiene	false	6	10	88.19	277.2875	594.5	0.0	JKZLMY+NotoSans-Bold
Do not eat, drink and smoke in work areas.	false	6	11	88.19	279.53897	575.47	0.0	JIHPFE+NotoSans
Wash hands after use.	false	6	12	88.19	187.2275	561.22	0.0	JIHPFE+NotoSans
Preventive skin protection (barrier creams/ointments) is recommended.	false	6	13	88.19	407.4471	546.97	0.0	JIHPFE+NotoSans
Remove contaminated clothing and protective equipment before entering eating areas.	false	6	14	88.19	478.1747	532.72	0.0	JIHPFE+NotoSans
Contaminated work clothing should not be allowed out of the workplace.	false	6	15	88.19	412.73865	518.47	0.0	JIHPFE+NotoSans
7.2Conditions for safe storage, including any incompatibilities	false	6	16	48.19	390.4215	496.09	0.0	JKZLMY+NotoSans-Bold
Explosive atmospheres	false	6	17	88.19	197.13599	473.84	0.0	JKZLMY+NotoSans-Bold
Removal of dust deposits.	false	6	18	88.19	203.00702	454.81	0.0	JIHPFE+NotoSans
Corrosive conditions	false	6	19	88.19	185.47949	433.56	0.0	JKZLMY+NotoSans-Bold
Store in corrosive resistant container with a resistant inner liner.	false	6	20	88.19	374.07358	414.52	0.0	JIHPFE+NotoSans
Flammability hazards	false	6	21	88.19	190.46703	393.27	0.0	JKZLMY+NotoSans-Bold
None.	false	6	22	88.19	114.90401	374.24	0.0	JIHPFE+NotoSans
Incompatible substances or mixtures	false	6	23	88.19	264.7665	352.99	0.0	JKZLMY+NotoSans-Bold
Incompatible materials:	false	6	24	88.19	186.08237	333.96	0.0	JIHPFE+NotoSans
see section 10.	false	6	24	190.53201	261.72647	333.96	0.0	JIHPFE+NotoSans
Observe hints for combined storage.	false	6	25	88.19	251.571	319.71	0.0	JIHPFE+NotoSans
Protect against external exposure, such as	false	6	26	88.19	289.97	298.46	0.0	JKZLMY+NotoSans-Bold
heat, strong shocks, static discharges	false	6	27	88.19	254.73453	279.42	0.0	JIHPFE+NotoSans
Consideration of other advice	false	6	28	88.19	228.40997	258.17	0.0	JKZLMY+NotoSans-Bold
Keep away from food, drink and animal feedingstuffs.	false	6	29	88.19	327.66605	239.14	0.0	JIHPFE+NotoSans
Hygroscopic solid.	false	6	30	88.19	169.26302	224.89	0.0	JIHPFE+NotoSans
Ventilation requirements	false	6	31	88.19	208.45049	203.64	0.0	JKZLMY+NotoSans-Bold
Provision of sufficient ventilation.	false	6	32	88.19	236.5515	184.61	0.0	JIHPFE+NotoSans
Specific designs for storage rooms or vessels	false	6	33	88.19	299.45096	163.36	0.0	JKZLMY+NotoSans-Bold
Storage temperature	false	6	34	88.19	188.529	141.32	0.0	JKZLMY+NotoSans-Bold
recommended storage temperature:	false	6	34	322.5	477.58835	141.32	133.971	JIHPFE+NotoSans
<80 °C	false	6	34	482.5912	517.61115	141.32	133.971	JIHPFE+NotoSans
maximum storage temperature:	false	6	35	322.5	457.03436	127.07	0.0	JIHPFE+NotoSans
80 °C	false	6	35	462.01712	491.91364	127.07	0.0	JIHPFE+NotoSans
United Kingdom:	true	6	36	48.19	106.51088	37.38	0.0	JIHPFE+NotoSans
en	true	6	36	110.67666	123.173996	37.38	0.0	JIHPFE+NotoSans
Page:	true	6	36	499.12	515.0162	35.13	375.94598	JIHPFE+NotoSans
6 / 19	true	6	36	518.99023	546.80853	35.13	375.94598	JIHPFE+NotoSans
Hydroxylamine sulphate	true	7	1	214.17	385.824	788.65	0.0	JKZLMY+NotoSans-Bold
Packaging compatibilities	false	7	2	88.19	210.89201	755.63	0.0	JKZLMY+NotoSans-Bold
Only packagings which are approved (e.g. acc. to ADR) may be used.	false	7	3	88.19	391.3731	736.6	0.0	JIHPFE+NotoSans
7.3Specific end use(s)	false	7	4	48.19	181.57776	714.22	0.0	JKZLMY+NotoSans-Bold
No information available.	false	7	5	88.19	200.8505	694.97	0.0	JIHPFE+NotoSans
SECTION 8:	false	7	6	52.19	98.93188	665.97	0.0	JKZLMY+NotoSans-Bold
Exposure controls/personal protection	false	7	6	104.12542	301.48	665.97	0.0	JKZLMY+NotoSans-Bold
8.1Control parameters	false	7	7	48.19	188.88602	640.67	0.0	JKZLMY+NotoSans-Bold
Human health values	false	7	8	88.19	197.35252	617.29	0.0	JKZLMY+NotoSans-Bold
Relevant DNELs and other threshold levels	false	7	9	93.19	294.8085	590.04	0.0	JKZLMY+NotoSans-Bold
Endpoint	false	7	10	103.48	141.69601	564.5	0.0	JKZLMY+NotoSans-Bold
Threshold	false	7	10	170.17	212.58499	564.5	28.473984	JKZLMY+NotoSans-Bold
Protection goal,	false	7	10	237.82	305.4545	564.5	25.235016	JKZLMY+NotoSans-Bold
Used in	false	7	10	359.12	390.52753	564.5	53.665497	JKZLMY+NotoSans-Bold
Exposure time	false	7	10	459.07	519.89606	564.5	68.54248	JKZLMY+NotoSans-Bold
level	false	7	11	181.36	201.403	551.75	0.0	JKZLMY+NotoSans-Bold
route of exposure	false	7	11	233.83	309.43756	551.75	32.427002	JKZLMY+NotoSans-Bold
DNEL	false	7	12	111.82	132.356	530.26	0.0	JIHPFE+NotoSans
0.008 mg/m³	false	7	12	166.81	214.95396	530.26	34.453995	JIHPFE+NotoSans
human, inhalatory	false	7	12	236.6	305.68	530.26	21.646042	JIHPFE+NotoSans
worker (industry)	false	7	12	342.17	406.48196	530.26	36.49002	JIHPFE+NotoSans
chronic - systemic effects	false	7	12	441.95	536.022	530.26	35.46805	JIHPFE+NotoSans
DNEL	false	7	13	111.82	132.356	511.26	0.0	JIHPFE+NotoSans
0 mg/kg	false	7	13	175.27	206.478	511.26	42.914	JIHPFE+NotoSans
human, oral	false	7	13	248.29	293.986	511.26	41.811996	JIHPFE+NotoSans
consumer (private house-	false	7	13	326.31	422.34998	511.26	32.324005	JIHPFE+NotoSans
chronic - systemic effects	false	7	13	441.95	536.022	511.26	19.600037	JIHPFE+NotoSans
bw/day	false	7	14	177.05	204.714	499.26	0.0	JIHPFE+NotoSans
holds)	false	7	14	362.84	385.816	499.26	158.12599	JIHPFE+NotoSans
Environmental values	false	7	15	88.19	199.61777	468.54	0.0	JKZLMY+NotoSans-Bold
Relevant PNECs and other threshold levels	false	7	16	93.19	294.4285	441.29	0.0	JKZLMY+NotoSans-Bold
Endpoint	false	7	17	114.94	153.156	415.76	0.0	JKZLMY+NotoSans-Bold
Threshold level	false	7	17	216.38	281.03955	415.76	63.224	JKZLMY+NotoSans-Bold
Environmental compartment	false	7	17	370.32	493.9951	415.76	89.28046	JKZLMY+NotoSans-Bold
PNEC	false	7	18	123.35	143.75	394.27	0.0	JIHPFE+NotoSans
0.031 mg/l	false	7	18	229.69	266.7188	394.27	85.94	JIHPFE+NotoSans
freshwater	false	7	18	411.26	452.06	394.27	144.5412	JIHPFE+NotoSans
PNEC	false	7	19	123.35	143.75	375.27	0.0	JIHPFE+NotoSans
0.003 mg/l	false	7	19	229.69	266.7188	375.27	85.94	JIHPFE+NotoSans
marine water	false	7	19	406.5	456.81198	375.27	139.78119	JIHPFE+NotoSans
PNEC	false	7	20	123.35	143.75	352.79	0.0	JIHPFE+NotoSans
0.07 mg/l	false	7	20	231.98	264.4408	352.79	88.229996	JIHPFE+NotoSans
sewage treatment plant (STP)	false	7	20	376.48	486.83203	352.79	112.039215	JIHPFE+NotoSans
PNEC	false	7	21	123.35	143.75	333.79	0.0	JIHPFE+NotoSans
0.112 mg/kg	false	7	21	226.84	269.57758	333.79	83.09	JIHPFE+NotoSans
freshwater sediment	false	7	21	392.66	470.652	333.79	123.08243	JIHPFE+NotoSans
PNEC	false	7	22	123.35	143.75	311.32	0.0	JIHPFE+NotoSans
0.011 mg/kg	false	7	22	226.84	269.57758	311.32	83.09	JIHPFE+NotoSans
marine sediment	false	7	22	399.67	463.63803	311.32	130.09244	JIHPFE+NotoSans
PNEC	false	7	23	123.35	143.75	292.32	0.0	JIHPFE+NotoSans
0.004 mg/kg	false	7	23	226.84	269.57758	292.32	83.09	JIHPFE+NotoSans
soil	false	7	23	425.27	438.046	292.32	155.69241	JIHPFE+NotoSans
8.2Exposure controls	false	7	24	48.19	179.87628	260.47	0.0	JKZLMY+NotoSans-Bold
Appropriate engineering controls	false	7	25	88.19	247.13449	238.21	0.0	JKZLMY+NotoSans-Bold
General ventilation.	false	7	26	88.19	175.514	219.18	0.0	JIHPFE+NotoSans
Individual protection measures (personal protective equipment)	false	7	27	88.19	393.41537	197.93	0.0	JKZLMY+NotoSans-Bold
Eye/face protection	false	7	28	88.19	180.74849	175.9	0.0	JKZLMY+NotoSans-Bold
Wear eye/face protection.	false	7	29	88.19	202.95001	156.86	0.0	JIHPFE+NotoSans
United Kingdom:	true	7	30	48.19	106.51088	37.38	0.0	JIHPFE+NotoSans
en	true	7	30	110.67666	123.173996	37.38	0.0	JIHPFE+NotoSans
Page:	true	7	30	499.12	515.0162	35.13	375.94598	JIHPFE+NotoSans
7 / 19	true	7	30	518.99023	546.80853	35.13	375.94598	JIHPFE+NotoSans
Hydroxylamine sulphate	true	8	1	214.17	385.824	788.65	0.0	JKZLMY+NotoSans-Bold
Hand protection	false	8	2	88.19	165.8525	755.63	0.0	JKZLMY+NotoSans-Bold
Material	false	8	3	142.89	178.913	730.1	0.0	JKZLMY+NotoSans-Bold
Material thickness	false	8	3	238.96	317.738	730.1	60.047012	JKZLMY+NotoSans-Bold
Breakthrough times of the glove material	false	8	3	346.43	523.4766	730.1	28.691986	JKZLMY+NotoSans-Bold
IIR:	false	8	4	94.89	105.808	708.61	0.0	JIHPFE+NotoSans
isobutene-isoprene (butyl) rub-	false	8	4	109.447334	225.90599	708.61	0.0	JIHPFE+NotoSans
>= 0,7 mm	false	8	4	260.37	295.322	708.61	34.464005	JIHPFE+NotoSans
>480 minutes (permeation:	false	8	4	369.56	461.1722	708.61	74.23801	JIHPFE+NotoSans
level 6)	false	8	4	464.98938	499.34396	708.61	74.23801	JIHPFE+NotoSans
ber	false	8	5	154.03	166.758	696.61	0.0	JIHPFE+NotoSans
NBR:	false	8	6	93.63	105.07594	677.61	0.0	JIHPFE+NotoSans
acrylonitrile-butadiene rubber	false	8	6	108.89126	227.166	677.61	0.0	JIHPFE+NotoSans
>= 0,4 mm	false	8	6	260.37	295.322	677.61	33.203995	JIHPFE+NotoSans
>480 minutes (permeation:	false	8	6	369.56	461.1722	677.61	74.23801	JIHPFE+NotoSans
level 6)	false	8	6	464.98938	499.34396	677.61	74.23801	JIHPFE+NotoSans
PVC:	false	8	7	118.16	129.17914	656.27	0.0	JIHPFE+NotoSans
polyvinyl chloride	false	8	7	132.85219	202.64003	656.27	0.0	JIHPFE+NotoSans
>= 0,7 mm	false	8	7	260.37	295.322	656.27	57.729965	JIHPFE+NotoSans
>480 minutes (permeation:	false	8	7	369.56	461.1722	656.27	74.23801	JIHPFE+NotoSans
level 6)	false	8	7	464.98938	499.34396	656.27	74.23801	JIHPFE+NotoSans
CR:	false	8	8	95.88	103.70012	637.27	0.0	JIHPFE+NotoSans
chloroprene (chlorobutadiene)	false	8	8	107.610176	224.91199	637.27	0.0	JIHPFE+NotoSans
>= 0,5 mm	false	8	8	260.37	295.322	637.27	35.458008	JIHPFE+NotoSans
>480 minutes (permeation:	false	8	8	369.56	461.1722	637.27	74.23801	JIHPFE+NotoSans
level 6)	false	8	8	464.98938	499.34396	637.27	74.23801	JIHPFE+NotoSans
rubber	false	8	9	147.45	173.346	625.27	0.0	JIHPFE+NotoSans
Wear suitable gloves.	false	8	10	88.19	183.076	598.67	0.0	JIHPFE+NotoSans
Chemical protection gloves are suitable, which are tested according to EN 374.	false	8	11	88.19	436.83066	584.42	0.0	JIHPFE+NotoSans
Check leak-tightness/impermeability prior to use.	false	8	12	88.19	307.7255	570.17	0.0	JIHPFE+NotoSans
In the case of wanting to use the gloves again, clean them before taking off and air them well.	false	8	13	88.19	506.18073	555.92	0.0	JIHPFE+NotoSans
For special purposes, it is recommended to check the resistance to chemicals of the protective gloves	false	8	14	88.19	537.7209	541.67	0.0	JIHPFE+NotoSans
mentioned above together with the supplier of these gloves.	false	8	15	88.19	357.55304	527.42	0.0	JIHPFE+NotoSans
Respiratory protection	false	8	16	88.19	195.86298	506.17	0.0	JKZLMY+NotoSans-Bold
In case of inadequate ventilation wear respiratory protection.	false	8	17	88.19	361.24854	487.14	0.0	JIHPFE+NotoSans
Particulate filter device (EN 143).	false	8	18	88.19	232.02945	472.89	0.0	JIHPFE+NotoSans
Environmental exposure controls	false	8	19	88.19	246.12747	451.64	0.0	JKZLMY+NotoSans-Bold
Use appropriate container to avoid environmental contamination.	false	8	20	88.19	381.34103	432.61	0.0	JIHPFE+NotoSans
Keep away from drains, surface and ground water.	false	8	21	88.19	314.11902	418.36	0.0	JIHPFE+NotoSans
SECTION 9:	false	8	22	52.19	98.48766	389.36	0.0	JKZLMY+NotoSans-Bold
Physical and chemical properties	false	8	22	103.63185	273.38995	389.36	0.0	JKZLMY+NotoSans-Bold
9.1Information on basic physical and chemical properties	false	8	23	48.19	366.37497	364.05	0.0	JKZLMY+NotoSans-Bold
Appearance	false	8	24	88.19	149.34149	340.67	0.0	JKZLMY+NotoSans-Bold
Physical state	false	8	25	88.19	148.47699	318.42	0.0	JIHPFE+NotoSans
solid	false	8	25	322.5	343.514	318.42	174.02301	JIHPFE+NotoSans
Form	false	8	26	88.19	111.6645	296.39	0.0	JIHPFE+NotoSans
powder, crystalline	false	8	26	322.5	406.82205	296.39	210.83551	JIHPFE+NotoSans
Colour	false	8	27	88.19	117.8965	274.35	0.0	JIHPFE+NotoSans
white	false	8	27	322.5	347.04803	274.35	204.6035	JIHPFE+NotoSans
Odour	false	8	28	88.19	116.975006	252.32	0.0	JIHPFE+NotoSans
odourless	false	8	28	322.5	366.50403	252.32	205.525	JIHPFE+NotoSans
Odour threshold	false	8	29	88.19	162.442	230.29	0.0	JIHPFE+NotoSans
these information are not available	false	8	29	322.5	478.75613	230.29	160.058	JIHPFE+NotoSans
Other safety parameters	false	8	30	88.19	214.96202	207.13	0.0	JKZLMY+NotoSans-Bold
pH (value)	false	8	31	88.19	133.0205	184.88	0.0	JIHPFE+NotoSans
3.6 (10 g/l, 20 °C)	false	8	31	322.5	395.88373	184.88	189.4795	JIHPFE+NotoSans
Melting point/freezing point	false	8	32	88.19	213.76099	161.5	0.0	JIHPFE+NotoSans
slow decomposition	false	8	32	322.5	411.5626	161.5	108.73901	JIHPFE+NotoSans
Initial boiling point and boiling range	false	8	33	88.19	253.55646	139.47	0.0	JIHPFE+NotoSans
these information are not available	false	8	33	322.5	478.75613	139.47	68.94354	JIHPFE+NotoSans
Flash point	false	8	34	88.19	137.08649	117.43	0.0	JIHPFE+NotoSans
not applicable	false	8	34	322.5	385.39954	117.43	185.41351	JIHPFE+NotoSans
Evaporation rate	false	8	35	88.19	162.40398	95.4	0.0	JIHPFE+NotoSans
these information are not available	false	8	35	322.5	478.75613	95.4	160.09602	JIHPFE+NotoSans
Flammability (solid, gas)	false	8	36	88.19	195.29298	73.37	0.0	JIHPFE+NotoSans
non-combustible	false	8	36	322.5	397.95856	73.37	127.207016	JIHPFE+NotoSans
United Kingdom:	true	8	37	48.19	106.51088	37.38	0.0	JIHPFE+NotoSans
en	true	8	37	110.67666	123.173996	37.38	0.0	JIHPFE+NotoSans
Page:	true	8	37	499.12	515.0162	35.13	375.94598	JIHPFE+NotoSans
8 / 19	true	8	37	518.99023	546.80853	35.13	375.94598	JIHPFE+NotoSans
Hydroxylamine sulphate	true	9	1	214.17	385.824	788.65	0.0	JKZLMY+NotoSans-Bold
Explosion limits of dust clouds	false	9	2	88.19	222.8145	755.63	0.0	JIHPFE+NotoSans
not determined	false	9	2	322.5	392.25858	755.63	99.6855	JIHPFE+NotoSans
Vapour pressure	false	9	3	88.19	162.4135	733.6	0.0	JIHPFE+NotoSans
these information are not available	false	9	3	322.5	478.75613	733.6	160.0865	JIHPFE+NotoSans
Density	false	9	4	88.19	121.582504	711.57	0.0	JIHPFE+NotoSans
1.88 g/cm³ at 20 °C	false	9	4	322.5	402.43497	711.57	200.9175	JIHPFE+NotoSans
Vapour density	false	9	5	88.19	155.3645	688.19	0.0	JIHPFE+NotoSans
these information are not available	false	9	5	322.5	478.75613	688.19	167.1355	JIHPFE+NotoSans
Relative density	false	9	6	88.19	158.015	666.16	0.0	JIHPFE+NotoSans
these information are not available	false	9	6	322.5	478.75613	666.16	164.485	JIHPFE+NotoSans
Solubility(ies)	false	9	7	88.19	152.29599	644.12	0.0	JKZLMY+NotoSans-Bold
Water solubility	false	9	8	88.19	157.53049	622.09	0.0	JIHPFE+NotoSans
587 g/l at 20 °C, not miscible in any proportion	false	9	8	322.5	527.63934	622.09	164.96951	JIHPFE+NotoSans
Partition coefficient	false	9	9	88.19	183.18997	598.71	0.0	JKZLMY+NotoSans-Bold
n-octanol/water (log KOW)	false	9	10	88.19	205.97098	576.68	0.0	JIHPFE+NotoSans
these information are not available	false	9	10	322.5	478.75613	576.68	116.52902	JIHPFE+NotoSans
Auto-ignition temperature	false	9	11	88.19	205.52446	554.65	0.0	JIHPFE+NotoSans
not relevant	false	9	11	322.5	376.48856	554.65	116.97554	JIHPFE+NotoSans
(Solid matter)	false	9	12	322.5	373.14	540.4	0.0	JIHPFE+NotoSans
Relative self-ignition temperature for solids	false	9	13	88.19	280.96396	518.8	0.0	JIHPFE+NotoSans
>400 °C	false	9	13	322.5	356.71902	518.8	41.53604	JIHPFE+NotoSans
producer	false	9	14	322.5	363.54	504.55	0.0	JIHPFE+NotoSans
Decomposition temperature	false	9	15	88.19	214.79646	482.52	0.0	JIHPFE+NotoSans
>120 °C	false	9	15	322.5	356.71902	482.52	107.70354	JIHPFE+NotoSans
Viscosity	false	9	16	88.19	129.87599	460.49	0.0	JKZLMY+NotoSans-Bold
Kinematic viscosity	false	9	17	88.19	172.1605	438.45	0.0	JIHPFE+NotoSans
not relevant	false	9	17	322.5	376.48856	438.45	150.3395	JIHPFE+NotoSans
(solid matter)	false	9	18	322.5	372.588	424.2	0.0	JIHPFE+NotoSans
Dynamic viscosity	false	9	19	88.19	166.83101	402.61	0.0	JIHPFE+NotoSans
not relevant	false	9	19	322.5	376.48856	402.61	155.66899	JIHPFE+NotoSans
(solid matter)	false	9	20	322.5	372.588	388.36	0.0	JIHPFE+NotoSans
Explosive properties	false	9	21	88.19	178.50647	366.77	0.0	JIHPFE+NotoSans
may mass explode in fire	false	9	21	322.5	433.5741	366.77	143.99353	JIHPFE+NotoSans
Oxidising properties	false	9	22	88.19	178.88647	344.73	0.0	JIHPFE+NotoSans
shall not be classified as oxidising	false	9	22	322.5	472.4861	344.73	143.61353	JIHPFE+NotoSans
9.2Other information	false	9	23	48.19	182.60278	321.57	0.0	JKZLMY+NotoSans-Bold
None	false	9	24	88.19	112.35801	302.32	0.0	JIHPFE+NotoSans
SECTION 10:	false	9	25	52.19	101.05389	273.32	0.0	JKZLMY+NotoSans-Bold
Stability and reactivity	false	9	25	105.94028	228.1	273.32	0.0	JKZLMY+NotoSans-Bold
10.1Reactivity	false	9	26	48.19	139.25551	248.02	0.0	JKZLMY+NotoSans-Bold
It's a reactive substance.	false	9	27	88.19	197.2785	228.76	0.0	JIHPFE+NotoSans
Explosive property.	false	9	28	88.19	173.54747	214.51	0.0	JIHPFE+NotoSans
Substance or mixture corrosive to metals.	false	9	29	88.19	273.75348	200.26	0.0	JIHPFE+NotoSans
If heated:	false	9	30	88.19	130.83551	179.01	0.0	JIHPFE+NotoSans
danger of explosion	false	9	31	88.19	177.26202	159.98	0.0	JIHPFE+NotoSans
United Kingdom:	true	9	32	48.19	106.51088	37.38	0.0	JIHPFE+NotoSans
en	true	9	32	110.67666	123.173996	37.38	0.0	JIHPFE+NotoSans
Page:	true	9	32	499.12	515.0162	35.13	375.94598	JIHPFE+NotoSans
9 / 19	true	9	32	518.99023	546.80853	35.13	375.94598	JIHPFE+NotoSans
Hydroxylamine sulphate	true	10	1	214.17	385.824	788.65	0.0	JKZLMY+NotoSans-Bold
10.2Chemical stability	false	10	2	48.19	179.78403	754.51	0.0	JKZLMY+NotoSans-Bold
"See below ""Conditions to avoid""."	false	10	3	88.19	232.30504	735.25	0.0	JIHPFE+NotoSans
10.3Possibility of hazardous reactions	false	10	4	48.19	260.00055	712.88	0.0	JKZLMY+NotoSans-Bold
Metals (due to the release of hydrogen in an acid/alkaline medium).	false	10	5	88.19	388.9125	693.63	0.0	JIHPFE+NotoSans
10.4Conditions to avoid	false	10	6	48.19	187.21529	671.25	0.0	JKZLMY+NotoSans-Bold
May be corrosive to metals.	false	10	7	88.19	210.7115	652.0	0.0	JIHPFE+NotoSans
10.5Incompatible materials	false	10	8	48.19	208.06377	629.62	0.0	JKZLMY+NotoSans-Bold
bases, oxidisers, metals (including their alloys), nitrites and their mixtures, alkalines	false	10	9	88.19	459.36462	610.37	0.0	JIHPFE+NotoSans
10.6Hazardous decomposition products	false	10	10	48.19	269.41003	588.0	0.0	JKZLMY+NotoSans-Bold
Nitrogen oxides (NOx).	false	10	11	88.19	189.70702	568.74	0.0	JIHPFE+NotoSans
Sulphur oxides (SOx).	false	10	12	88.19	182.93352	554.49	0.0	JIHPFE+NotoSans
SECTION 11:	false	10	13	52.19	103.66568	525.49	0.0	JKZLMY+NotoSans-Bold
Toxicological information	false	10	13	108.81325	242.65002	525.49	0.0	JKZLMY+NotoSans-Bold
11.1Information on toxicological effects	false	10	14	48.19	271.77777	500.19	0.0	JKZLMY+NotoSans-Bold
If not otherwise specified the classification is based on:	false	10	15	88.19	332.74857	477.94	0.0	JIHPFE+NotoSans
Animal studies; Evidence from any other toxicity tests; Expert judgement (weight of evidence determin-	false	10	16	88.19	546.76483	458.9	0.0	JIHPFE+NotoSans
ation).	false	10	17	88.19	116.376495	444.65	0.0	JIHPFE+NotoSans
Classification according to GHS (1272/2008/EC, CLP)	false	10	18	88.19	348.21204	422.28	0.0	JKZLMY+NotoSans-Bold
Acute toxicity	false	10	19	88.19	153.74002	400.02	0.0	JKZLMY+NotoSans-Bold
Harmful if swallowed.	false	10	20	88.19	184.748	380.99	0.0	JIHPFE+NotoSans
Harmful in contact with skin.	false	10	21	88.19	215.66101	366.74	0.0	JIHPFE+NotoSans
Acute toxicity	false	10	22	93.19	158.74002	340.49	0.0	JKZLMY+NotoSans-Bold
Exposure route	false	10	23	113.22	177.82	314.96	0.0	JKZLMY+NotoSans-Bold
Endpoint	false	10	23	241.06	279.276	314.96	63.23999	JKZLMY+NotoSans-Bold
Value	false	10	23	362.91	386.75253	314.96	83.634	JKZLMY+NotoSans-Bold
Species	false	10	23	473.85	505.113	314.96	87.09747	JKZLMY+NotoSans-Bold
oral	false	10	24	137.68	152.36	293.47	0.0	JIHPFE+NotoSans
LD50	false	10	24	250.1	269.25198	293.47	97.740005	JIHPFE+NotoSans
642 mg/kg	false	10	24	356.31	392.3356	293.47	87.058014	JIHPFE+NotoSans
rat	false	10	24	483.65	494.322	293.47	91.31439	JIHPFE+NotoSans
dermal	false	10	25	131.64	158.392	274.47	0.0	JIHPFE+NotoSans
LD50	false	10	25	250.1	269.25198	274.47	91.70801	JIHPFE+NotoSans
>1,500-<2,000 mg/kg	false	10	25	334.58	414.06958	274.47	65.328	JIHPFE+NotoSans
rabbit	false	10	25	477.7	500.26804	274.47	63.630432	JIHPFE+NotoSans
Skin corrosion/irritation	false	10	26	88.19	203.26352	243.74	0.0	JKZLMY+NotoSans-Bold
Causes skin irritation.	false	10	27	88.19	184.18748	224.71	0.0	JIHPFE+NotoSans
Serious eye damage/eye irritation	false	10	28	88.19	249.42401	203.46	0.0	JKZLMY+NotoSans-Bold
Causes serious eye irritation.	false	10	29	88.19	216.66797	184.43	0.0	JIHPFE+NotoSans
Respiratory or skin sensitisation	false	10	30	88.19	241.58649	163.18	0.0	JKZLMY+NotoSans-Bold
Skin sensitisation	false	10	31	88.19	171.71402	144.14	0.0	JKZLMY+NotoSans-Bold
May cause an allergic skin reaction.	false	10	32	88.19	245.54797	129.89	0.0	JIHPFE+NotoSans
Respiratory sensitisation	false	10	33	88.19	206.7215	115.64	0.0	JKZLMY+NotoSans-Bold
Shall not be classified as a respiratory sensitiser.	false	10	34	88.19	303.1655	101.39	0.0	JIHPFE+NotoSans
United Kingdom:	true	10	35	48.19	106.51088	37.38	0.0	JIHPFE+NotoSans
en	true	10	35	110.67666	123.173996	37.38	0.0	JIHPFE+NotoSans
Page:	true	10	35	493.7	510.04248	35.13	370.526	JIHPFE+NotoSans
10 / 19	true	10	35	514.1281	546.81305	35.13	370.526	JIHPFE+NotoSans
Hydroxylamine sulphate	true	11	1	214.17	385.824	788.65	0.0	JKZLMY+NotoSans-Bold
Germ cell mutagenicity	false	11	2	88.19	198.97903	755.63	0.0	JKZLMY+NotoSans-Bold
Shall not be classified as germ cell mutagenic.	false	11	3	88.19	292.4495	736.6	0.0	JIHPFE+NotoSans
Carcinogenicity	false	11	4	88.19	162.24251	715.35	0.0	JKZLMY+NotoSans-Bold
Suspected of causing cancer.	false	11	5	88.19	217.13351	696.32	0.0	JIHPFE+NotoSans
Reproductive toxicity	false	11	6	88.19	189.56448	675.07	0.0	JKZLMY+NotoSans-Bold
Classification could not be established because:	false	11	7	88.19	299.89752	656.03	0.0	JIHPFE+NotoSans
Data are lacking, inconclusive, or conclusive but not sufficient for classification.	false	11	8	88.19	438.9682	641.78	0.0	JIHPFE+NotoSans
Specific target organ toxicity - single exposure	false	11	9	88.19	308.077	620.53	0.0	JKZLMY+NotoSans-Bold
Classification could not be established because:	false	11	10	88.19	299.89752	601.5	0.0	JIHPFE+NotoSans
Data are lacking, inconclusive, or conclusive but not sufficient for classification.	false	11	11	88.19	438.9682	587.25	0.0	JIHPFE+NotoSans
Specific target organ toxicity - repeated exposure	false	11	12	88.19	322.70697	566.0	0.0	JKZLMY+NotoSans-Bold
May cause damage to organs (blood, spleen) through prolonged or repeated exposure (if swallowed).	false	11	13	88.19	540.2192	546.97	0.0	JIHPFE+NotoSans
Specific target organ toxicity - repeated exposure	false	11	14	93.19	327.70697	520.72	0.0	JKZLMY+NotoSans-Bold
Hazard category	false	11	15	129.69	199.56	495.18	0.0	JKZLMY+NotoSans-Bold
Target organ	false	11	15	289.8	345.20306	495.18	90.23999	JKZLMY+NotoSans-Bold
Exposure route	false	11	15	438.07	502.67007	495.18	92.86694	JKZLMY+NotoSans-Bold
2	false	11	16	161.84	166.40799	473.69	0.0	JIHPFE+NotoSans
blood	false	11	16	306.22	327.78003	473.69	139.81201	JIHPFE+NotoSans
if swallowed	false	11	16	446.8	492.944	473.69	119.01996	JIHPFE+NotoSans
2	false	11	17	161.84	166.40799	454.69	0.0	JIHPFE+NotoSans
spleen	false	11	17	304.62	329.38	454.69	138.212	JIHPFE+NotoSans
if swallowed	false	11	17	446.8	492.944	454.69	117.41998	JIHPFE+NotoSans
Aspiration hazard	false	11	18	88.19	172.6735	425.1	0.0	JKZLMY+NotoSans-Bold
Shall not be classified as presenting an aspiration hazard.	false	11	19	88.19	343.88248	406.07	0.0	JIHPFE+NotoSans
SECTION 12:	false	11	20	52.19	103.734116	377.07	0.0	JKZLMY+NotoSans-Bold
Ecological information	false	11	20	108.88853	227.44	377.07	0.0	JKZLMY+NotoSans-Bold
12.1Toxicity	false	11	21	48.19	128.18552	351.76	0.0	JKZLMY+NotoSans-Bold
