Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
Revision Date:	true	5	3	45.0	113.03099	707.909	0.0	FAAAAH+ArialMT
25 Jan 2021	true	5	3	117.02699	166.57198	707.909	3.9960022	FAAAAH+ArialMT
Page 5 of 11	true	5	4	45.0	96.59999	698.498	0.0	FAAAAH+ArialMT
SECTION 8	false	5	6	50.75	103.54	645.27704	2.2200012	FAAABB+Arial-BoldMT
EXPOSURE CONTROLS / PERSONAL PROTECTION	false	5	6	126.9	373.59	645.27704	2.2200012	FAAABB+Arial-BoldMT
CONTROL PARAMETERS	false	5	7	45.0	167.22	621.52905	0.0	FAAABB+Arial-BoldMT
Exposure limits/standards for materials that can be formed when handling this product:	false	5	8	45.0	470.06973	587.03204	0.0	FAAABB+Arial-BoldMT
When mists/aerosols	false	5	8	481.72974	577.3197	587.03204	2.2200012	FAAAAH+ArialMT
can occur the following is recommended:	false	5	9	45.0	231.75996	575.533	0.0	FAAAAH+ArialMT
5 mg/m³ - ACGIH TLV (inhalable fraction).	false	5	9	236.19997	427.9199	575.533	4.4400024	FAAAAH+ArialMT
NOTE:	false	5	10	45.0	64.15744	552.53503	0.0	FAAAAH+ArialMT
Limits/standards shown for guidance only.	false	5	10	68.9468	270.09995	552.53503	0.0	FAAAAH+ArialMT
Follow applicable regulations.	false	5	10	274.54993	405.72992	552.53503	4.4499817	FAAAAH+ArialMT
Biological limits	false	5	11	45.0	121.68	518.038	0.0	FAAABB+Arial-BoldMT
No biological limits allocated.	false	5	13	45.0	173.39	495.04004	0.0	FAAAAH+ArialMT
ENGINEERING CONTROLS	false	5	14	45.0	173.90001	460.54303	0.0	FAAABB+Arial-BoldMT
The level of protection and types of controls necessary will vary depending upon potential exposure conditions.	false	5	15	81.0	576.28986	437.54504	0.0	FAAAAH+ArialMT
Control measures to consider:	false	5	16	81.0	214.38998	426.04605	0.0	FAAAAH+ArialMT
No special requirements under ordinary conditions of use and with adequate ventilation.	false	5	17	122.0	510.00995	414.54703	2.2200012	FAAAAH+ArialMT
PERSONAL PROTECTION	false	5	18	45.0	168.89	391.549	0.0	FAAABB+Arial-BoldMT
Personal protective equipment selections vary based on potential exposure conditions such as applications,	false	5	20	81.0	559.6199	368.55103	0.0	FAAAAH+ArialMT
handling practices, concentration and ventilation.	false	5	21	81.0	302.80994	357.05203	0.0	FAAAAH+ArialMT
Information on the selection of protective equipment for use	false	5	21	307.24994	572.95984	357.05203	4.4400024	FAAAAH+ArialMT
with this material, as provided below, is based upon intended, normal usage.	false	5	22	81.0	422.3099	345.55304	0.0	FAAAAH+ArialMT
Respiratory Protection:	false	5	23	81.0	197.69	322.55502	0.0	FAAABB+Arial-BoldMT
If engineering controls do not maintain airborne contaminant concentrations at a	false	5	23	207.13	563.45984	322.55502	2.2200012	FAAAAH+ArialMT
level which is adequate to protect worker health, an approved respirator may be appropriate.	false	5	24	81.0	495.11984	311.05603	0.0	FAAAAH+ArialMT
Respirator	false	5	24	499.55984	548.46985	311.05603	4.4400024	FAAAAH+ArialMT
selection, use, and maintenance must be in accordance with regulatory requirements, if applicable.	false	5	25	81.0	523.45984	299.55704	0.0	FAAAAH+ArialMT
Types of	false	5	25	527.90985	569.0298	299.55704	4.450012	FAAAAH+ArialMT
respirators to be considered for this material include:	false	5	26	81.0	313.32996	288.058	0.0	FAAAAH+ArialMT
No special requirements under ordinary conditions of use and with adequate ventilation.	false	5	27	127.0	523.35	276.55902	4.4400024	FAAAAH+ArialMT
Particulate	false	5	28	117.0	164.24	265.06003	0.0	FAAAAH+ArialMT
For high airborne concentrations, use an approved supplied-air respirator, operated in positive pressure mode.	false	5	29	81.0	574.5998	242.06201	0.0	FAAAAH+ArialMT
Supplied air respirators with an escape bottle may be appropriate when oxygen levels are inadequate,	false	5	30	81.0	534.60986	230.56302	0.0	FAAAAH+ArialMT
gas/vapour warning properties are poor, or if air purifying filter capacity/rating may be exceeded.	false	5	31	81.0	505.65988	219.06403	0.0	FAAAAH+ArialMT
Hand Protection:	false	5	32	81.0	167.11002	196.06601	0.0	FAAABB+Arial-BoldMT
Any specific glove information provided is based on published literature and glove	false	5	32	176.56	540.0999	196.06601	2.2200012	FAAAAH+ArialMT
manufacturer data.	false	5	33	81.0	170.48999	184.56702	0.0	FAAAAH+ArialMT
Glove suitability and breakthrough time will differ depending on the specific use conditions.	false	5	33	174.93999	577.9399	184.56702	4.449997	FAAAAH+ArialMT
Contact the glove manufacturer for specific advice on glove selection and breakthrough times for your use	false	5	34	81.0	551.8098	173.06802	0.0	FAAAAH+ArialMT
conditions. Inspect and replace worn or damaged gloves. The types of gloves to be considered for this material	false	5	35	81.0	574.0498	161.56902	0.0	FAAAAH+ArialMT
include:	false	5	36	81.0	115.47	150.07	0.0	FAAAAH+ArialMT
No protection is ordinarily required under normal conditions of use.	false	5	37	122.0	422.14993	138.57104	2.2200012	FAAAAH+ArialMT
Nitrile,Viton	false	5	37	426.59995	477.71994	138.57104	4.450012	FAAAAH+ArialMT
Eye Protection:	false	5	38	81.0	159.91	115.573006	0.0	FAAABB+Arial-BoldMT
If contact is likely, safety glasses with side shields are recommended.	false	5	38	169.35	476.1499	115.573006	2.2200012	FAAAAH+ArialMT
Skin and Body Protection:	false	5	39	81.0	214.34001	92.57502	0.0	FAAABB+Arial-BoldMT
Any specific clothing information provided is based on published literature or	false	5	39	226.01001	565.6399	92.57502	2.2200012	FAAAAH+ArialMT
manufacturer data.	false	5	40	81.0	170.48999	81.07602	0.0	FAAAAH+ArialMT
The types of clothing to be considered for this material include:	false	5	40	174.93999	452.3099	81.07602	4.449997	FAAAAH+ArialMT
Product Name:	true	6	2	50.5	133.03299	718.682	2.4420013	FAAAAH+ArialMT
MOBIL SUPER 1000 10W-30	true	6	2	140.359	284.646	718.682	7.326004	FAAAAH+ArialMT
Revision Date:	true	6	3	45.0	113.03099	707.909	0.0	FAAAAH+ArialMT
25 Jan 2021	true	6	3	117.02699	166.57198	707.909	3.9960022	FAAAAH+ArialMT
Page 6 of 11	true	6	4	45.0	96.59999	698.498	0.0	FAAAAH+ArialMT
No skin protection is ordinarily required under normal conditions of use.	false	6	6	122.0	442.70993	669.025	2.2200012	FAAAAH+ArialMT
In accordance with good	false	6	6	447.15994	558.3399	669.025	4.450012	FAAAAH+ArialMT
industrial hygiene practices, precautions should be taken to avoid skin contact.	false	6	7	117.0	464.42993	657.526	0.0	FAAAAH+ArialMT
ENVIRONMENTAL CONTROLS	false	6	8	45.0	191.11	634.528	0.0	FAAABB+Arial-BoldMT
Comply with applicable environmental regulations limiting discharge to air, water and	false	6	9	86.0	460.0699	623.02905	2.2200012	FAAAAH+ArialMT
soil. Protect the environment by applying appropriate control measures to prevent or limit	false	6	10	81.0	473.41986	611.53	0.0	FAAAAH+ArialMT
emissions.	false	6	11	81.0	128.23999	600.031	0.0	FAAAAH+ArialMT
SECTION 9	false	6	12	45.75	97.761	566.872	0.0	FAAAAH+ArialMT
PHYSICAL AND CHEMICAL PROPERTIES	false	6	12	126.9	324.69	565.934	2.2200012	FAAABB+Arial-BoldMT
Note:	false	6	13	45.0	76.11	542.18604	0.0	FAAABB+Arial-BoldMT
Physical and chemical properties are provided for safety, health and environmental considerations only	false	6	13	80.55	576.2497	542.18604	4.4400024	FAAABB+Arial-BoldMT
and may not fully represent product specifications.	false	6	14	45.0	293.37997	530.687	0.0	FAAABB+Arial-BoldMT
Contact the Supplier for additional information.	false	6	14	297.82996	522.26965	530.687	4.4499817	FAAABB+Arial-BoldMT
GENERAL INFORMATION	false	6	15	45.0	167.22	507.68903	0.0	FAAABB+Arial-BoldMT
Physical State:	false	6	16	81.0	160.48	496.19	0.0	FAAABB+Arial-BoldMT
Liquid	false	6	16	172.14	201.60999	496.19	2.2200012	FAAAAH+ArialMT
Colour:	false	6	17	81.0	122.11	484.69104	0.0	FAAABB+Arial-BoldMT
Amber	false	6	17	131.55	161.0	484.69104	2.2200012	FAAAAH+ArialMT
Odour:	false	6	18	81.0	119.880005	473.19202	0.0	FAAABB+Arial-BoldMT
Characteristic	false	6	18	129.33	190.45	473.19202	2.2300034	FAAAAH+ArialMT
Odour Threshold:	false	6	19	81.0	171.0	461.69302	0.0	FAAABB+Arial-BoldMT
N/D	false	6	19	180.44	197.66	461.69302	2.2200012	FAAAAH+ArialMT
IMPORTANT HEALTH, SAFETY, AND ENVIRONMENTAL INFORMATION	false	6	20	45.0	383.31995	438.695	0.0	FAAABB+Arial-BoldMT
Relative Density (at 15.6 °C):	false	6	21	81.0	221.70999	427.19604	0.0	FAAABB+Arial-BoldMT
0.86	false	6	21	236.15999	266.72998	427.19604	4.449997	FAAAAH+ArialMT
Flammability (Solid, Gas):	false	6	22	81.0	209.35999	415.69702	0.0	FAAABB+Arial-BoldMT
N/A	false	6	22	213.79999	230.46999	415.69702	4.4400024	FAAAAH+ArialMT
Flash Point [Method]:	false	6	23	81.0	194.32	404.19803	0.0	FAAABB+Arial-BoldMT
220°C	false	6	23	208.20999	241.67	404.19803	2.2200012	FAAAAH+ArialMT
(428°F)	false	6	23	246.11	285.12	404.19803	4.4400024	FAAAAH+ArialMT
[ASTM D-92]	false	6	23	289.56	347.35	404.19803	4.4400024	FAAAAH+ArialMT
Flammable Limits (Approximate volume % in air):	false	6	24	81.0	318.27	392.69904	0.0	FAAABB+Arial-BoldMT
LEL:	false	6	24	330.49	356.62	392.69904	4.4400024	FAAAAH+ArialMT
0.9	false	6	24	361.06	388.86	392.69904	4.4400024	FAAAAH+ArialMT
UEL:	false	6	24	399.96	416.63623	392.69904	11.100006	FAAAAH+ArialMT
7.0	false	6	24	422.19498	444.43	392.69904	11.100006	FAAAAH+ArialMT
Autoignition Temperature:	false	6	25	81.0	209.33	381.2	0.0	FAAABB+Arial-BoldMT
N/D	false	6	25	216.55	236.55	381.2	2.2200012	FAAAAH+ArialMT
Boiling Point / Range:	false	6	26	81.0	190.44	369.70102	0.0	FAAABB+Arial-BoldMT
> 316°C (600°F)	false	6	26	204.88	277.63	369.70102	4.4400024	FAAAAH+ArialMT
Decomposition Temperature:	false	6	27	81.0	225.47	358.20203	0.0	FAAABB+Arial-BoldMT
N/D	false	6	27	229.91	247.13	358.20203	4.4400024	FAAAAH+ArialMT
Vapour Density (Air = 1):	false	6	28	81.0	203.53	346.70303	0.0	FAAABB+Arial-BoldMT
N/D	false	6	28	212.97	230.19	346.70303	2.2200012	FAAAAH+ArialMT
Vapour Pressure:	false	6	29	81.0	169.92	335.204	0.0	FAAABB+Arial-BoldMT
< 0.013 kPa (0.1 mm Hg) at 20 °C	false	6	29	179.36	330.36996	335.204	2.2200012	FAAAAH+ArialMT
Evaporation Rate (n-butyl acetate = 1):	false	6	30	81.0	269.09998	323.70502	0.0	FAAABB+Arial-BoldMT
N/D	false	6	30	278.53998	295.75998	323.70502	2.2200012	FAAAAH+ArialMT
pH:	false	6	31	81.0	103.22	312.20602	0.0	FAAABB+Arial-BoldMT
N/A	false	6	31	112.66	129.33	312.20602	2.2200012	FAAAAH+ArialMT
Log Pow (n-Octanol/Water Partition Coefficient):	false	6	32	81.0	316.0	300.70703	0.0	FAAABB+Arial-BoldMT
> 3.5	false	6	32	325.44	347.96	300.70703	2.2200317	FAAAAH+ArialMT
Solubility in Water:	false	6	33	81.0	177.11	289.20804	0.0	FAAABB+Arial-BoldMT
Negligible	false	6	33	186.56	230.46999	289.20804	2.2200012	FAAAAH+ArialMT
Viscosity:	false	6	34	81.0	133.79999	277.709	0.0	FAAABB+Arial-BoldMT
70.7 cSt	false	6	34	143.23999	185.48999	277.709	2.2200012	FAAAAH+ArialMT
(70.7 mm2/sec) at 40ºC	false	6	34	189.93	300.83997	277.709	4.4400024	FAAAAH+ArialMT
|	false	6	34	305.28998	313.43997	277.709	4.450012	FAAAAH+ArialMT
10.5 cSt	false	6	34	317.87997	360.12997	277.709	4.4400024	FAAAAH+ArialMT
(10.5 mm2/sec) at 100°C	false	6	34	364.56998	475.8399	277.709	4.4400024	FAAAAH+ArialMT
Oxidizing Properties:	false	6	35	81.0	187.13	266.21002	0.0	FAAABB+Arial-BoldMT
See Hazards Identification Section.	false	6	35	191.57	347.21997	266.21002	4.4400024	FAAAAH+ArialMT
OTHER INFORMATION	false	6	36	45.0	153.32	243.21204	0.0	FAAABB+Arial-BoldMT
Freezing Point:	false	6	37	81.0	158.78	231.71301	0.0	FAAABB+Arial-BoldMT
N/D	false	6	37	168.22	185.44	231.71301	2.2200012	FAAAAH+ArialMT
Melting Point:	false	6	38	81.0	152.66	220.21402	0.0	FAAABB+Arial-BoldMT
N/A	false	6	38	162.1	178.77	220.21402	2.2200012	FAAAAH+ArialMT
Pour Point:	false	6	39	81.0	143.22	208.71503	0.0	FAAABB+Arial-BoldMT
-30°C	false	6	39	164.88	196.11	208.71503	6.6600037	FAAAAH+ArialMT
(-22°F)	false	6	39	200.55	237.33002	208.71503	4.4400024	FAAAAH+ArialMT
[ASTM D97]	false	6	39	241.78001	304.57	208.71503	4.449997	FAAAAH+ArialMT
DMSO Extract (mineral oil only), IP-346:	false	6	40	81.0	274.37997	197.21603	0.0	FAAABB+Arial-BoldMT
< 3 %wt	false	6	40	288.81998	327.44995	197.21603	4.4400024	FAAAAH+ArialMT
SECTION 10	false	6	41	50.75	109.100006	161.96902	2.2200012	FAAABB+Arial-BoldMT
STABILITY AND REACTIVITY	false	6	41	126.9	265.23	161.96902	2.2200012	FAAABB+Arial-BoldMT
REACTIVITY:	false	6	42	45.0	110.56	138.22101	0.0	FAAABB+Arial-BoldMT
See sub-sections below.	false	6	42	110.56	218.94997	138.22101	0.0	FAAAAH+ArialMT
STABILITY:	false	6	43	45.0	102.770004	115.22303	0.0	FAAABB+Arial-BoldMT
Material is stable under normal conditions.	false	6	43	110.0	297.30994	115.22303	2.2299957	FAAAAH+ArialMT
CONDITIONS TO AVOID:	false	6	44	45.0	165.0	92.225044	0.0	FAAABB+Arial-BoldMT
Excessive heat. High energy sources of ignition.	false	6	44	172.22	385.10995	92.225044	2.2200012	FAAAAH+ArialMT
Product Name:	true	7	2	50.5	133.03299	718.682	2.4420013	FAAAAH+ArialMT
MOBIL SUPER 1000 10W-30	true	7	2	140.359	284.646	718.682	7.326004	FAAAAH+ArialMT
Revision Date:	true	7	3	45.0	113.03099	707.909	0.0	FAAAAH+ArialMT
25 Jan 2021	true	7	3	117.02699	166.57198	707.909	3.9960022	FAAAAH+ArialMT
Page 7 of 11	true	7	4	45.0	96.59999	698.498	0.0	FAAAAH+ArialMT
INCOMPATIBLE MATERIALS:	false	7	6	45.0	191.1	669.025	0.0	FAAABB+Arial-BoldMT
Strong oxidisers	false	7	6	200.55	272.25	669.025	2.2200012	FAAAAH+ArialMT
HAZARDOUS DECOMPOSITION PRODUCTS:	false	7	7	45.0	261.66998	646.02704	0.0	FAAABB+Arial-BoldMT
Material does not decompose at ambient temperatures.	false	7	7	268.88998	514.0199	646.02704	2.2200012	FAAAAH+ArialMT
POSSIBILITY OF HAZARDOUS REACTIONS:	false	7	8	45.0	258.34003	623.02905	0.0	FAAABB+Arial-BoldMT
Hazardous polymerization will not occur.	false	7	8	265.56	444.52997	623.02905	2.2199707	FAAAAH+ArialMT
SECTION 11	false	7	9	50.75	109.100006	599.281	2.2200012	FAAABB+Arial-BoldMT
TOXICOLOGICAL INFORMATION	false	7	9	126.15	282.80002	599.281	2.2200012	FAAABB+Arial-BoldMT
INFORMATION ON TOXICOLOGICAL EFFECTS	false	7	10	45.0	267.77002	575.533	0.0	FAAABB+Arial-BoldMT
Hazard Class	false	7	11	45.75	108.56	552.93506	0.0	FAAABB+Arial-BoldMT
Conclusion / Remarks	false	7	11	237.5	342.53	552.93506	2.2200012	FAAABB+Arial-BoldMT
Inhalation	false	7	12	45.75	88.248	541.624	0.0	FAAABB+Arial-BoldMT
Acute Toxicity:	false	7	13	45.75	109.271996	529.37506	0.0	FAAAAH+ArialMT
No end point data for	false	7	13	113.268	199.82997	529.37506	3.9960022	FAAAAH+ArialMT
Minimally Toxic. Based on assessment of the components.	false	7	13	232.5	466.60794	529.37506	32.67003	FAAAAH+ArialMT
material.	false	7	14	45.75	80.265	519.02606	0.0	FAAAAH+ArialMT
Irritation:	false	7	15	45.75	82.62906	507.9271	0.0	FAAAAH+ArialMT
No end point data for material.	false	7	15	86.31696	204.32996	507.9271	0.0	FAAAAH+ArialMT
Negligible hazard at ambient/normal handling temperatures.	false	7	15	232.5	471.13492	507.9271	28.170044	FAAAAH+ArialMT
Ingestion	false	7	16	45.75	85.746	496.8281	0.0	FAAABB+Arial-BoldMT
Acute Toxicity:	false	7	17	45.75	101.588425	484.57907	0.0	FAAAAH+ArialMT
No end point data for	false	7	17	105.57688	193.32297	484.57907	0.0	FAAAAH+ArialMT
Minimally Toxic. Based on assessment of the components.	false	7	17	232.5	466.60794	484.57907	39.177032	FAAAAH+ArialMT
material.	false	7	18	45.75	80.265	474.23004	0.0	FAAAAH+ArialMT
Skin	false	7	19	45.75	64.757996	463.13107	0.0	FAAABB+Arial-BoldMT
Acute Toxicity:	false	7	20	45.75	101.588425	450.88208	0.0	FAAAAH+ArialMT
No end point data for	false	7	20	105.57688	193.32297	450.88208	0.0	FAAAAH+ArialMT
Minimally Toxic. Based on assessment of the components.	false	7	20	232.5	466.60794	450.88208	39.177032	FAAAAH+ArialMT
material.	false	7	21	45.75	80.265	440.53308	0.0	FAAAAH+ArialMT
Skin Corrosion/Irritation:	false	7	22	45.75	143.8142	429.43408	0.0	FAAAAH+ArialMT
No end point data	false	7	22	147.73676	218.34297	429.43408	0.0	FAAAAH+ArialMT
Negligible irritation to skin at ambient temperatures. Based on	false	7	22	232.5	480.62994	429.43408	14.157028	FAAAAH+ArialMT
for material.	false	7	23	45.75	93.261	419.08508	0.0	FAAAAH+ArialMT
assessment of the components.	false	7	23	232.5	359.57098	419.08508	139.239	FAAAAH+ArialMT
Eye	false	7	24	45.75	64.263	407.98608	0.0	FAAABB+Arial-BoldMT
Serious Eye Damage/Irritation:	false	7	25	45.75	166.19846	395.7371	0.0	FAAAAH+ArialMT
No end point	false	7	25	170.35185	224.34596	395.7371	0.0	FAAAAH+ArialMT
May cause mild, short-lasting discomfort to eyes. Based on	false	7	25	232.5	470.09995	395.7371	8.154037	FAAAAH+ArialMT
data for material.	false	7	26	45.75	113.285995	385.38806	0.0	FAAAAH+ArialMT
assessment of the components.	false	7	26	232.5	359.57098	385.38806	119.214005	FAAAAH+ArialMT
Sensitisation	false	7	27	45.75	104.268	374.2891	0.0	FAAABB+Arial-BoldMT
Respiratory Sensitization:	false	7	28	45.75	146.94373	362.04007	0.0	FAAAAH+ArialMT
No end point data	false	7	28	150.99147	223.85097	362.04007	0.0	FAAAAH+ArialMT
Not expected to be a respiratory sensitizer.	false	7	28	232.5	403.58096	362.04007	8.649033	FAAAAH+ArialMT
for material.	false	7	29	45.75	93.261	351.69104	0.0	FAAAAH+ArialMT
Skin Sensitization:	false	7	30	45.75	117.13271	340.59207	0.0	FAAAAH+ArialMT
No end point data for	false	7	30	121.09842	208.34396	340.59207	0.0	FAAAAH+ArialMT
Not expected to be a skin sensitizer. Based on assessment of the	false	7	30	232.5	495.64194	340.59207	24.156036	FAAAAH+ArialMT
material.	false	7	31	45.75	80.265	330.24304	0.0	FAAAAH+ArialMT
components.	false	7	31	232.5	284.034	330.24304	152.235	FAAAAH+ArialMT
Aspiration:	false	7	32	45.75	95.754	319.14407	0.0	FAAABB+Arial-BoldMT
Data available.	false	7	32	95.754	155.28899	319.14407	0.0	FAAAAH+ArialMT
Not expected to be an aspiration hazard.	false	7	32	232.5	399.60297	319.14407	77.21101	FAAAAH+ArialMT
Based on physico-	false	7	32	403.59894	477.64194	319.14407	3.9959717	FAAAAH+ArialMT
chemical properties of the material.	false	7	33	232.5	372.55798	308.79504	0.0	FAAAAH+ArialMT
Germ Cell Mutagenicity:	false	7	34	45.75	141.83794	297.69608	0.0	FAAABB+Arial-BoldMT
No end point data	false	7	34	146.20557	224.82297	297.69608	0.0	FAAABB+Arial-BoldMT
Not expected to be a germ cell mutagen. Based on assessment of	false	7	34	232.5	498.14398	297.69608	7.6770325	FAAAAH+ArialMT
for material.	false	7	35	45.75	93.261	287.34705	0.0	FAAAAH+ArialMT
the components.	false	7	35	232.5	299.046	287.34705	139.239	FAAAAH+ArialMT
Carcinogenicity:	false	7	36	45.75	118.767	276.24808	0.0	FAAABB+Arial-BoldMT
No end point data for	false	7	36	118.767	205.31996	276.24808	0.0	FAAAAH+ArialMT
Not expected to cause cancer. Based on assessment of the	false	7	36	232.5	472.63794	276.24808	27.180038	FAAAAH+ArialMT
material.	false	7	37	45.75	80.265	265.89905	0.0	FAAAAH+ArialMT
components.	false	7	37	232.5	284.034	265.89905	152.235	FAAAAH+ArialMT
Reproductive Toxicity:	false	7	38	45.75	136.61172	254.80006	0.0	FAAABB+Arial-BoldMT
No end point data	false	7	38	140.93848	218.81996	254.80006	0.0	FAAABB+Arial-BoldMT
Not expected to be a reproductive toxicant. Based on assessment	false	7	38	232.5	497.14496	254.80006	13.680038	FAAAAH+ArialMT
for material.	false	7	39	45.75	93.261	244.45107	0.0	FAAAAH+ArialMT
of the components.	false	7	39	232.5	309.04498	244.45107	139.239	FAAAAH+ArialMT
Lactation:	false	7	40	45.75	91.254	233.35207	0.0	FAAABB+Arial-BoldMT
No end point data for material.	false	7	40	91.254	212.32196	233.35207	0.0	FAAAAH+ArialMT
Not expected to cause harm to breast-fed children.	false	7	40	232.5	434.60394	233.35207	20.17804	FAAAAH+ArialMT
Specific Target Organ Toxicity (STOT)	false	7	41	45.75	208.27196	222.25307	0.0	FAAABB+Arial-BoldMT
Single Exposure:	false	7	42	45.75	107.76116	210.00407	0.0	FAAAAH+ArialMT
No end point data for	false	7	42	111.89524	202.84496	210.00407	0.0	FAAAAH+ArialMT
Not expected to cause organ damage from a single exposure.	false	7	42	232.5	478.64093	210.00407	29.655045	FAAAAH+ArialMT
material.	false	7	43	45.75	80.265	199.65508	0.0	FAAAAH+ArialMT
Repeated Exposure:	false	7	44	45.75	118.4747	188.55608	0.0	FAAAAH+ArialMT
No end point data for	false	7	44	122.752625	216.86694	188.55608	0.0	FAAAAH+ArialMT
Not expected to cause organ damage from prolonged or repeated	false	7	44	232.5	496.6679	188.55608	15.633057	FAAAAH+ArialMT
material.	false	7	45	45.75	80.265	178.20708	0.0	FAAAAH+ArialMT
exposure. Based on assessment of the components.	false	7	45	232.5	442.11896	178.20708	152.235	FAAAAH+ArialMT
OTHER INFORMATION	false	7	46	45.0	153.32	145.47205	0.0	FAAABB+Arial-BoldMT
For the product itself:	false	7	47	110.0	218.88998	133.97302	28.879997	FAAABB+Arial-BoldMT
Diesel engine oils:	false	7	48	45.0	131.71	110.975044	0.0	FAAAAH+ArialMT
Not carcinogenic in animals tests. Used and unused diesel engine oils did not produce any	false	7	48	136.16	539.17993	110.975044	4.449997	FAAAAH+ArialMT
carcinogenic effects in chronic mouse skin painting studies.	false	7	49	45.0	312.90994	99.47604	0.0	FAAAAH+ArialMT
Oils that are used in gasoline engines may become	false	7	49	317.35995	546.9299	99.47604	4.450012	FAAAAH+ArialMT
hazardous and display the following properties:	false	7	50	45.0	259.01996	87.97704	0.0	FAAAAH+ArialMT
Carcinogenic in animal tests. Caused mutations in vitro. Possible	false	7	50	263.45996	553.0399	87.97704	4.4400024	FAAAAH+ArialMT
allergen and photoallergen. Contains polycyclic aromatic compounds (PAC) from combustion products of gasoline	false	7	51	45.0	551.3699	76.47804	0.0	FAAAAH+ArialMT
Product Name:	true	8	2	50.5	133.03299	718.682	2.4420013	FAAAAH+ArialMT
MOBIL SUPER 1000 10W-30	true	8	2	140.359	284.646	718.682	7.326004	FAAAAH+ArialMT
Revision Date:	true	8	3	45.0	113.03099	707.909	0.0	FAAAAH+ArialMT
25 Jan 2021	true	8	3	117.02699	166.57198	707.909	3.9960022	FAAAAH+ArialMT
Page 8 of 11	true	8	4	45.0	96.59999	698.498	0.0	FAAAAH+ArialMT
and/or thermal degradation products.	false	8	6	45.0	208.98997	669.025	0.0	FAAAAH+ArialMT
Contains:	false	8	7	45.0	91.11	657.526	0.0	FAAABB+Arial-BoldMT
Base oil severely refined:	false	8	8	45.0	162.27998	646.02704	0.0	FAAAAH+ArialMT
Not carcinogenic in animal studies. Representative material passes IP-346, Modified Ames	false	8	8	166.71999	570.7999	646.02704	4.4400024	FAAAAH+ArialMT
test, and/or other screening tests. Dermal and inhalation studies showed minimal effects; lung non-specific infiltration of	false	8	9	45.0	574.70996	634.528	0.0	FAAAAH+ArialMT
immune cells, oil deposition and minimal granuloma formation. Not sensitising in test animals.	false	8	10	45.0	458.51993	623.02905	0.0	FAAAAH+ArialMT
IARC Classification:	false	8	11	45.0	140.57	588.53204	0.0	FAAABB+Arial-BoldMT
The following ingredients are cited on the lists below:	false	8	12	45.0	305.58	577.033	0.0	FAAABB+Arial-BoldMT
None.	false	8	12	310.02	336.71	577.033	4.4400024	FAAAAH+ArialMT
--REGULATORY LISTS SEARCHED--	false	8	14	201.333	372.463	543.68604	0.0	FAAAAH+ArialMT
1 = IARC 1	false	8	15	50.0	99.19	532.187	2.2200012	FAAAAH+ArialMT
2 = IARC 2A	false	8	15	212.9	268.76	532.187	2.2200012	FAAAAH+ArialMT
3 = IARC 2B	false	8	15	376.35	432.21002	532.187	2.2200012	FAAAAH+ArialMT
SECTION 12	false	8	17	50.75	109.100006	496.94	2.2200012	FAAABB+Arial-BoldMT
ECOLOGICAL INFORMATION	false	8	17	121.65	261.64	496.94	2.2200012	FAAABB+Arial-BoldMT
The information given is based on data for the material, components of the material, or for similar materials, through the	false	8	18	45.0	575.8098	473.19202	0.0	FAAAAH+ArialMT
application of bridging principals.	false	8	19	45.0	190.08998	461.69302	0.0	FAAAAH+ArialMT
ECOTOXICITY	false	8	20	45.0	118.340004	438.695	0.0	FAAABB+Arial-BoldMT
Material -- Not expected to be harmful to aquatic organisms.	false	8	21	110.0	375.67993	427.19604	28.879997	FAAAAH+ArialMT
MOBILITY IN SOIL	false	8	22	45.0	134.44	404.19803	0.0	FAAABB+Arial-BoldMT
Base oil component -- Low solubility and floats and is expected to migrate from water to the land.	false	8	23	110.0	543.5598	392.69904	28.879997	FAAAAH+ArialMT
Expected to partition to sediment and wastewater solids.	false	8	24	81.0	330.57996	381.20004	0.0	FAAAAH+ArialMT
PERSISTENCE AND DEGRADABILITY	false	8	25	45.0	225.01	358.20203	0.0	FAAABB+Arial-BoldMT
Biodegradation:	false	8	26	45.0	124.44	346.70303	0.0	FAAABB+Arial-BoldMT
Base oil component --	false	8	27	110.0	212.82999	335.204	28.879997	FAAAAH+ArialMT
Expected to be inherently biodegradable	false	8	27	217.26999	404.6199	335.204	4.4400024	FAAAAH+ArialMT
BIOACCUMULATIVE POTENTIAL	false	8	28	45.0	204.99998	312.20602	0.0	FAAABB+Arial-BoldMT
Base oil component -- Has the potential to bioaccumulate, however metabolism or physical properties	false	8	29	110.0	561.33984	300.70703	28.879997	FAAAAH+ArialMT
may reduce the bioconcentration or limit bioavailability.	false	8	30	81.0	323.33997	289.20804	0.0	FAAAAH+ArialMT
OTHER ADVERSE EFFECTS	false	8	31	45.0	179.45999	255.86102	0.0	FAAABB+Arial-BoldMT
No adverse effects are expected.	false	8	32	81.0	227.74997	244.36203	0.0	FAAAAH+ArialMT
SECTION 13	false	8	34	50.75	109.100006	211.41504	2.2200012	FAAABB+Arial-BoldMT
DISPOSAL INFORMATION	false	8	34	123.15	247.59	211.41504	2.2200012	FAAABB+Arial-BoldMT
Disposal recommendations based on material as supplied.	false	8	36	45.0	309.57996	187.66702	0.0	FAAAAH+ArialMT
