Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
Unsuitable extinguishing media	false	6	8	34.74	204.06444	602.4203	0.0	Arial-BoldMT
High volume water jet	false	6	9	34.74	120.55573	591.5004	0.0	ArialMT
5.2 Special hazards arising from the substance or mixture	false	6	10	34.74	343.49933	578.9003	0.0	Arial-BoldMT
In case of fire the following can develop:	false	6	11	34.74	193.68272	568.0403	0.0	ArialMT
Oxides of carbon	false	6	12	34.74	102.31137	557.6602	0.0	ArialMT
Oxides of sulphur	false	6	13	34.74	104.265976	547.3402	0.0	ArialMT
Oxides of nitrogen	false	6	14	34.74	107.259674	536.96014	0.0	ArialMT
Hydrogen chloride	false	6	15	34.74	107.09034	526.64014	0.0	ArialMT
Hydrofluoric acid	false	6	16	34.74	101.168365	516.3201	0.0	ArialMT
Toxic gases	false	6	17	34.74	82.416985	505.94003	0.0	ArialMT
Flammable vapour/air mixtures	false	6	18	34.74	157.49768	495.62006	0.0	ArialMT
5.3 Advice for firefighters	false	6	19	34.74	170.35095	482.9603	0.0	Arial-BoldMT
In case of fire and/or explosion do not breathe fumes.	false	6	20	34.74	246.13512	472.1003	0.0	ArialMT
Protective respirator with independent air supply.	false	6	21	34.74	227.81287	461.78033	0.0	ArialMT
According to size of fire	false	6	22	34.74	127.7739	451.40024	0.0	ArialMT
Full protection, if necessary	false	6	23	34.74	143.70088	441.08026	0.0	ArialMT
Cool container at risk with water.	false	6	24	34.74	163.62662	430.70016	0.0	ArialMT
Dispose of contaminated extinction water according to official regulations.	false	6	25	34.74	325.29062	420.3802	0.0	ArialMT
SECTION 6:	false	6	26	180.48	236.00414	399.7403	0.0	Arial-BoldMT
Accidental release measures	false	6	26	242.17348	414.91522	399.7403	0.0	Arial-BoldMT
6.1 Personal precautions, protective equipment and emergency procedures	false	6	27	34.74	437.80414	371.6603	0.0	Arial-BoldMT
Remove possible causes of ignition - do not smoke.	false	6	28	34.74	239.15883	360.7403	0.0	ArialMT
Ensure sufficient supply of air.	false	6	29	34.74	154.02296	350.42032	0.0	ArialMT
Avoid inhalation, and contact with eyes or skin.	false	6	30	34.74	219.85374	340.04022	0.0	ArialMT
If applicable,  caution - risk of slipping	false	6	31	34.74	183.51654	329.72025	0.0	ArialMT
6.2 Environmental precautions	false	6	32	34.74	198.42407	317.1204	0.0	Arial-BoldMT
If leakage occurs, dam up.	false	6	33	34.74	139.67078	306.2003	0.0	ArialMT
Resolve leaks if this possible without risk.	false	6	34	34.74	198.69373	295.8803	0.0	ArialMT
Prevent surface and ground-water infiltration, as well as ground penetration.	false	6	35	34.74	334.65628	285.5002	0.0	ArialMT
Prevent from entering drainage system.	false	6	36	34.74	191.27306	275.18024	0.0	ArialMT
If accidental entry into drainage system occurs, inform responsible authorities.	false	6	37	34.74	342.78714	264.86026	0.0	ArialMT
6.3 Methods and material for containment and cleaning up	false	6	38	34.74	346.03336	252.2003	0.0	Arial-BoldMT
Soak up with absorbent material (e.g. universal binding agent) and dispose of according to Section 13.	false	6	39	34.74	439.14774	241.3403	0.0	ArialMT
Fill the absorbed material into lockable containers.	false	6	40	34.740005	233.50467	230.96022	0.0	ArialMT
6.4 Reference to other sections	false	6	41	34.74	201.71466	218.3603	0.0	Arial-BoldMT
For personal protective equipment see Section 8 and for disposal instructions see Section 13.	false	6	42	34.74	404.52386	207.5003	0.0	ArialMT
SECTION 7:	false	6	43	201.48	257.3475	186.8603	0.0	Arial-BoldMT
Handling and storage	false	6	43	263.555	393.91248	186.8603	0.0	Arial-BoldMT
In addition to information given in this section, relevant information can also be found in section 8 and 6.1.	false	6	44	34.74	452.39734	161.6603	0.0	ArialMT
7.1 Precautions for safe handling	false	6	45	34.74	211.5989	149.0603	0.0	Arial-BoldMT
7.1.1 General recommendations	false	6	46	34.74	204.77966	135.9203	0.0	Arial-BoldMT
Ensure good ventilation.	false	6	47	34.74	130.62253	125.0003	0.0	ArialMT
Page  7 of 22	true	7	1	34.74	87.971725	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	7	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	7	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	7	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	7	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	7	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	7	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	7	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	7	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	7	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	7	7	34.74	65.96778	630.5001	0.0	ArialMT
Keep away from sources of ignition - Do not smoke.	false	7	8	34.74	239.46072	609.8003	0.0	ArialMT
Take measures against electrostatic charging, if appropriate.	false	7	9	34.74	274.44263	599.4803	0.0	ArialMT
Avoid contact with eyes or skin.	false	7	10	34.740005	159.26057	589.1603	0.0	ArialMT
Eating, drinking, smoking, as well as food-storage, is prohibited in work-room.	false	7	11	34.740005	341.09412	578.7802	0.0	ArialMT
Observe directions on label and instructions for use.	false	7	12	34.740005	240.56882	568.4602	0.0	ArialMT
Use working methods according to operating instructions.	false	7	13	34.740005	261.6662	558.08014	0.0	ArialMT
7.1.2 Notes on general hygiene measures at the workplace	false	7	14	34.74	346.7452	545.4803	0.0	Arial-BoldMT
General hygiene measures for the handling of chemicals are applicable.	false	7	15	34.74	318.73016	534.6203	0.0	ArialMT
Wash hands before breaks and at end of work.	false	7	16	34.74	220.11815	524.24023	0.0	ArialMT
Keep away from food, drink and animal feedingstuffs.	false	7	17	34.74	245.26086	513.9202	0.0	ArialMT
Remove contaminated clothing and protective equipment before entering areas in which food is consumed.	false	7	18	34.74	457.4943	503.54013	0.0	ArialMT
7.2 Conditions for safe storage, including any incompatibilities	false	7	19	34.74	370.14886	490.9403	0.0	Arial-BoldMT
Keep out of access to unauthorised individuals.	false	7	20	34.74	221.53703	480.0803	0.0	ArialMT
Observe regulations for keeping separated.	false	7	21	34.74	206.17517	469.7002	0.0	ArialMT
Store product closed and only in original packing.	false	7	22	34.74	229.36435	459.38022	0.0	ArialMT
Solvent resistant floor	false	7	23	34.74	120.819984	449.00012	0.0	ArialMT
Protect from direct sunlight and warming.	false	7	24	34.74	197.18526	438.68015	0.0	ArialMT
Store in a well ventilated place.	false	7	25	34.74	157.7906	428.36017	0.0	ArialMT
Only store at temperatures from 0°C to 30°C.	false	7	26	34.74	213.58253	417.98007	0.0	ArialMT
7.3 Specific end use(s)	false	7	27	34.74	155.96353	405.3803	0.0	Arial-BoldMT
No information available at present.	false	7	28	34.74	175.338	394.4603	0.0	ArialMT
SECTION 8:	false	7	29	152.64	207.03784	373.8203	0.0	Arial-BoldMT
Exposure controls/personal protection	false	7	29	213.08205	442.76184	373.8203	0.0	Arial-BoldMT
8.1 Control parameters	false	7	30	34.74	157.21758	345.7404	0.0	Arial-BoldMT
Workplace exposure limit (WEL) of the total hydrocarbon solvent content of the mixture (RCP method according to EH40):	false	7	31	34.74	516.42065	334.8803	0.0	ArialMT
500 mg/m3	false	7	32	34.73999	79.49764	324.5002	0.0	ArialMT
Chemical Name	false	7	33	49.62	116.24721	285.3803	0.0	Arial-BoldMT
Hydrocarbons, C10, aromatics, <1% naphthalene	false	7	33	172.92	368.38202	285.5004	56.67279	ArialMT
Content %:	false	7	33	499.02	538.5983	290.6603	130.63797	ArialMT
80-	false	7	33	542.9959	556.18866	290.6603	130.63797	ArialMT
90	false	7	34	522.71967	532.6189	280.34033	0.0	ArialMT
WEL-TWA:	false	7	35	34.74	66.13144	269.9603	0.0	ArialMT
500 mg/m3 (Aromatics)	false	7	35	70.61593	182.72823	269.9603	0.0	ArialMT
WEL-STEL:	false	7	35	249.06	282.26288	269.9603	66.33177	ArialMT
---	false	7	35	286.41324	315.46576	269.9603	66.33177	ArialMT
BMGV:	false	7	36	34.74	50.706387	259.6404	0.0	ArialMT
---	false	7	36	54.697983	82.63915	259.6404	0.0	ArialMT
Other information:	false	7	36	372.36	434.0235	259.6404	289.72083	ArialMT
---	false	7	36	437.65076	463.0416	259.6404	289.72083	ArialMT
WEL-TWA = Workplace Exposure Limit - Long-term exposure limit (8-hour TWA (= time weighted average) reference period)	false	7	37	34.74	548.0445	233.9603	0.0	ArialMT
"EH40. AGW = ""Arbeitsplatzgrenzwert"" (workplace limit value, Germany). | WEL-STEL = Workplace Exposure Limit - Short-term"	false	7	38	34.74002	539.85034	223.6403	0.0	ArialMT
"exposure limit (15-minute reference period). | BMGV = Biological monitoring guidance value EH40. BGW = ""Biologischer Grenzwert"""	false	7	39	34.74002	559.5892	213.26022	0.0	ArialMT
(biological limit value, Germany) | Other information:	false	7	40	34.73999	250.4732	202.94023	0.0	ArialMT
Sen = Capable of causing occupational asthma. Sk = Can be absorbed through	false	7	40	254.54364	559.8265	202.94023	0.0	ArialMT
skin. Carc = Capable of causing cancer and/or heritable genetic damage.	false	7	41	34.73999	323.75098	192.62024	0.0	ArialMT
** = The exposure limit for this substance is repealed through the TRGS 900 (Germany) of January 2006 with the goal of revision.	false	7	42	34.73999	546.3289	182.24016	0.0	ArialMT
Hydrocarbons, C10, aromatics, <1% naphthalene	false	7	43	34.74	242.44989	151.2203	0.0	Arial-BoldMT
Area of application	false	7	44	34.74	115.209724	140.6003	0.0	Arial-BoldMT
Exposure route /	false	7	44	152.58	225.8172	140.6003	37.370277	Arial-BoldMT
Effect on health	false	7	44	270.54	337.82123	140.6003	44.72281	Arial-BoldMT
Descripto	false	7	44	366.96	408.1838	140.6003	29.138763	Arial-BoldMT
Value	false	7	44	420.54	444.42154	140.6003	12.356201	Arial-BoldMT
Unit	false	7	44	463.38	480.82443	140.6003	18.958466	Arial-BoldMT
Note	false	7	44	516.96	536.8804	140.6003	36.13559	Arial-BoldMT
Environmental	false	7	45	152.58	217.16391	129.92061	0.0	Arial-BoldMT
r	false	7	45	366.96	370.44458	129.92061	149.79608	Arial-BoldMT
compartment	false	7	46	152.58	209.25601	119.301025	0.0	Arial-BoldMT
Page  8 of 22	true	8	1	34.74	87.971725	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	8	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	8	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	8	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	8	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	8	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	8	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	8	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	8	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	8	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	8	7	34.74	65.96778	630.5001	0.0	ArialMT
Workers / employees	false	8	8	34.74	118.65491	609.8003	0.0	ArialMT
Human - dermal	false	8	8	152.58	216.74922	609.8003	33.925095	ArialMT
Long term	false	8	8	270.54	310.77484	609.8003	53.790787	ArialMT
DNEL	false	8	8	366.96	390.77695	609.8003	56.18515	ArialMT
12,5	false	8	8	420.54	437.93967	609.8003	29.763062	ArialMT
mg/kg	false	8	8	463.38	490.23367	609.8003	25.440338	ArialMT
bw/day	false	8	9	463.38	491.49503	599.4803	0.0	ArialMT
Workers / employees	false	8	10	34.74	118.65491	589.1603	0.0	ArialMT
Human - inhalation	false	8	10	152.58	227.5998	589.1603	33.925095	ArialMT
Long term	false	8	10	270.54	310.77484	589.1603	42.940216	ArialMT
DNEL	false	8	10	366.96	390.77695	589.1603	56.18515	ArialMT
151	false	8	10	420.54	435.41803	589.1603	29.763062	ArialMT
mg/m3	false	8	10	463.38	490.7416	589.1603	27.961975	ArialMT
Consumer	false	8	11	34.74	75.940506	578.7803	0.0	ArialMT
Human - dermal	false	8	11	152.58	216.74922	578.7803	76.639496	ArialMT
Long term	false	8	11	270.54	310.77484	578.7803	53.790787	ArialMT
DNEL	false	8	11	366.96	390.77695	578.7803	56.18515	ArialMT
7,5	false	8	11	420.54	432.9609	578.7803	29.763062	ArialMT
mg/kg	false	8	11	463.38	490.23367	578.7803	30.419098	ArialMT
bw/day	false	8	12	463.38	491.49503	568.46027	0.0	ArialMT
Consumer	false	8	13	34.74	75.940506	558.0803	0.0	ArialMT
Human - inhalation	false	8	13	152.58	227.5998	558.0803	76.639496	ArialMT
Long term	false	8	13	270.54	310.77484	558.0803	42.940216	ArialMT
DNEL	false	8	13	366.96	390.77695	558.0803	56.18515	ArialMT
32	false	8	13	420.54	430.43927	558.0803	29.763062	ArialMT
mg/m3	false	8	13	463.38	490.7416	558.0803	32.940735	ArialMT
Consumer	false	8	14	34.74	75.940506	547.7603	0.0	ArialMT
Human - oral	false	8	14	152.58	204.30775	547.7603	76.639496	ArialMT
Long term	false	8	14	270.54	310.77484	547.7603	66.232254	ArialMT
DNEL	false	8	14	366.96	390.77695	547.7603	56.18515	ArialMT
7,5	false	8	14	420.54	432.9609	547.7603	29.763062	ArialMT
mg/kg	false	8	14	463.38	490.23367	547.7603	30.419098	ArialMT
bw/day	false	8	15	463.38	491.49503	537.38025	0.0	ArialMT
2-Ethylhexanol	false	8	16	34.74	98.36904	506.3603	0.0	Arial-BoldMT
Area of application	false	8	17	34.74	115.209724	495.7403	0.0	Arial-BoldMT
Exposure route /	false	8	17	152.58	225.8172	495.7403	37.370277	Arial-BoldMT
Effect on health	false	8	17	270.54	337.82123	495.7403	44.72281	Arial-BoldMT
Descripto	false	8	17	366.96	408.1838	495.7403	29.138763	Arial-BoldMT
Value	false	8	17	420.54	444.42154	495.7403	12.356201	Arial-BoldMT
Unit	false	8	17	463.38	480.82443	495.7403	18.958466	Arial-BoldMT
Note	false	8	17	516.96	536.8804	495.7403	36.13559	Arial-BoldMT
Environmental	false	8	18	152.58	217.16391	485.0606	0.0	Arial-BoldMT
r	false	8	18	366.96	370.44458	485.0606	149.79608	Arial-BoldMT
compartment	false	8	19	152.58	209.25601	474.44104	0.0	Arial-BoldMT
Workers / employees	false	8	20	34.74	118.65491	463.8203	0.0	ArialMT
Human - inhalation	false	8	20	152.58	227.5998	463.8203	33.925095	ArialMT
Short term, local	false	8	20	270.54	338.19998	463.8203	42.940216	ArialMT
DNEL	false	8	20	366.96	390.77695	463.8203	28.76001	ArialMT
106,4	false	8	20	420.54	442.9175	463.8203	29.763062	ArialMT
mg/m3	false	8	20	463.38	490.7416	463.8203	20.462494	ArialMT
effects	false	8	21	270.54	296.92252	453.44022	0.0	ArialMT
Workers / employees	false	8	22	34.74	118.65491	443.1203	0.0	ArialMT
Human - dermal	false	8	22	152.58	216.74922	443.1203	33.925095	ArialMT
Long term, systemic	false	8	22	270.54	353.02698	443.1203	53.790787	ArialMT
DNEL	false	8	22	366.96	390.77695	443.1203	13.933014	ArialMT
23	false	8	22	420.54	430.43927	443.1203	29.763062	ArialMT
mg/kg	false	8	22	463.38	490.23367	443.1203	32.940735	ArialMT
effects	false	8	23	270.54	296.92252	432.7402	0.0	ArialMT
bw/day	false	8	23	463.38	491.49503	432.7402	166.45749	ArialMT
Workers / employees	false	8	24	34.74	118.65491	422.4203	0.0	ArialMT
Human - inhalation	false	8	24	152.58	227.5998	422.4203	33.925095	ArialMT
Long term, systemic	false	8	24	270.54	353.02698	422.4203	42.940216	ArialMT
DNEL	false	8	24	366.96	390.77695	422.4203	13.933014	ArialMT
53,2	false	8	24	420.54	437.93967	422.4203	29.763062	ArialMT
mg/m3	false	8	24	463.38	490.7416	422.4203	25.440338	ArialMT
effects	false	8	25	270.54	296.92252	412.0402	0.0	ArialMT
Consumer	false	8	26	34.74	75.940506	401.7203	0.0	ArialMT
Human - inhalation	false	8	26	152.58	227.5998	401.7203	76.639496	ArialMT
Short term, local	false	8	26	270.54	338.19998	401.7203	42.940216	ArialMT
DNEL	false	8	26	366.96	390.77695	401.7203	28.76001	ArialMT
53,2	false	8	26	420.54	437.93967	401.7203	29.763062	ArialMT
mg/m3	false	8	26	463.38	490.7416	401.7203	25.440338	ArialMT
effects	false	8	27	270.54	296.92252	391.40033	0.0	ArialMT
Consumer	false	8	28	34.74	75.940506	381.0203	0.0	ArialMT
Human - dermal	false	8	28	152.58	216.74922	381.0203	76.639496	ArialMT
Long term, systemic	false	8	28	270.54	353.02698	381.0203	53.790787	ArialMT
DNEL	false	8	28	366.96	390.77695	381.0203	13.933014	ArialMT
11,4	false	8	28	420.54	437.93967	381.0203	29.763062	ArialMT
mg/kg	false	8	28	463.38	490.23367	381.0203	25.440338	ArialMT
effects	false	8	29	270.54	296.92252	370.70032	0.0	ArialMT
bw/day	false	8	29	463.38	491.49503	370.70032	166.45749	ArialMT
Consumer	false	8	30	34.74	75.940506	360.3203	0.0	ArialMT
Human - inhalation	false	8	30	152.58	227.5998	360.3203	76.639496	ArialMT
Long term, systemic	false	8	30	270.54	353.02698	360.3203	42.940216	ArialMT
DNEL	false	8	30	366.96	390.77695	360.3203	13.933014	ArialMT
2,3	false	8	30	420.54	432.9609	360.3203	29.763062	ArialMT
mg/m3	false	8	30	463.38	490.7416	360.3203	30.419098	ArialMT
effects	false	8	31	270.54	296.92252	350.00034	0.0	ArialMT
Consumer	false	8	32	34.74	75.940506	339.6204	0.0	ArialMT
Human - oral	false	8	32	152.58	204.30775	339.6204	76.639496	ArialMT
Short term, systemic	false	8	32	270.54	354.58386	339.6204	66.232254	ArialMT
DNEL	false	8	32	366.96	390.77695	339.6204	12.376129	ArialMT
1,1	false	8	32	420.54	432.9609	339.6204	29.763062	ArialMT
mg/kg	false	8	32	463.38	490.23367	339.6204	30.419098	ArialMT
effects	false	8	33	270.54	296.92252	329.3004	0.0	ArialMT
bw/day	false	8	33	463.38	491.49503	329.3004	166.45749	ArialMT
Environment - freshwater	false	8	34	152.58	252.38243	318.9803	115.34973	ArialMT
PNEC	false	8	34	366.96	391.7856	318.9803	93.92972	ArialMT
0,017	false	8	34	420.54	442.9184	318.9803	28.754395	ArialMT
mg/l	false	8	34	463.38	480.30936	318.9803	20.461609	ArialMT
Environment - marine	false	8	35	152.58	238.12871	308.6003	115.34973	ArialMT
PNEC	false	8	35	366.96	391.7856	308.6003	93.92972	ArialMT
0,0017	false	8	35	420.54	447.83713	308.6003	28.754395	ArialMT
mg/l	false	8	35	463.38	480.30936	308.6003	15.542877	ArialMT
Environment - sporadic	false	8	36	152.58	247.05972	298.2803	115.34973	ArialMT
PNEC	false	8	36	366.96	391.7856	298.2803	93.92972	ArialMT
0,17	false	8	36	420.54	437.93967	298.2803	28.754395	ArialMT
mg/l	false	8	36	463.38	480.30936	298.2803	25.440338	ArialMT
(intermittent) release	false	8	37	152.58	234.63438	287.9002	0.0	ArialMT
Environment - sewage	false	8	38	152.58	243.92181	277.5804	115.34973	ArialMT
PNEC	false	8	38	366.96	391.7856	277.5804	93.92972	ArialMT
10	false	8	38	420.54	430.43927	277.5804	28.754395	ArialMT
mg/l	false	8	38	463.38	480.30936	277.5804	32.940735	ArialMT
treatment plant	false	8	39	152.58	212.27025	267.20032	0.0	ArialMT
Environment - sediment,	false	8	40	152.58	252.11371	256.8803	115.34973	ArialMT
DNEL	false	8	40	366.96	390.77695	256.8803	93.92972	ArialMT
0,28	false	8	40	420.54	437.93967	256.8803	29.763062	ArialMT
mg/kg dw	false	8	40	463.38	501.63425	256.8803	25.440338	ArialMT
freshwater	false	8	41	152.58	194.12622	246.56032	0.0	ArialMT
Environment - sediment,	false	8	42	152.58	252.11371	236.1803	115.34973	ArialMT
PNEC	false	8	42	366.96	391.7856	236.1803	93.92972	ArialMT
0,028	false	8	42	420.54	442.9184	236.1803	28.754395	ArialMT
mg/kg dw	false	8	42	463.38	501.63425	236.1803	20.461609	ArialMT
marine	false	8	43	152.58	179.87706	225.8603	0.0	ArialMT
Environment - soil	false	8	44	152.58	224.22362	215.4803	115.34973	ArialMT
PNEC	false	8	44	366.96	391.7856	215.4803	93.92972	ArialMT
0,047	false	8	44	420.54	442.9184	215.4803	28.754395	ArialMT
mg/kg dw	false	8	44	463.38	501.63425	215.4803	20.461609	ArialMT
Environment - oral (animal	false	8	45	152.58	260.05215	205.1603	115.34973	ArialMT
PNEC	false	8	45	366.96	391.7856	205.1603	93.92972	ArialMT
55	false	8	45	420.54	430.43927	205.1603	28.754395	ArialMT
mg/kg	false	8	45	463.38	490.23367	205.1603	32.940735	ArialMT
feed)	false	8	46	152.58	172.96165	194.8403	0.0	ArialMT
feed	false	8	46	463.38	480.78052	194.8403	290.41833	ArialMT
Benzenesulfonic acid, C10-C13 alkyl derivatives, calcium salts	false	8	47	34.74	299.60773	163.7603	0.0	Arial-BoldMT
Area of application	false	8	48	34.74	115.209724	153.1404	0.0	Arial-BoldMT
Exposure route /	false	8	48	152.58	225.8172	153.1404	37.370277	Arial-BoldMT
Effect on health	false	8	48	270.54	337.82123	153.1404	44.72281	Arial-BoldMT
Descripto	false	8	48	366.96	408.1838	153.1404	29.138763	Arial-BoldMT
Value	false	8	48	420.54	444.42154	153.1404	12.356201	Arial-BoldMT
Unit	false	8	48	463.38	480.82443	153.1404	18.958466	Arial-BoldMT
Note	false	8	48	516.96	536.8804	153.1404	36.13559	Arial-BoldMT
Environmental	false	8	49	152.58	217.16391	142.46071	0.0	Arial-BoldMT
r	false	8	49	366.96	370.44458	142.46071	149.79608	Arial-BoldMT
compartment	false	8	50	152.58	209.25601	131.84113	0.0	Arial-BoldMT
Page  9 of 22	true	9	1	34.74	87.971725	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	9	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	9	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	9	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	9	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	9	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	9	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	9	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	9	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	9	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	9	7	34.74	65.96778	630.5001	0.0	ArialMT
Workers / employees	false	9	8	34.74	118.65491	609.8003	0.0	ArialMT
Human - dermal	false	9	8	152.58	216.74922	609.8003	33.925095	ArialMT
Long term, systemic	false	9	8	270.54	353.02698	609.8003	53.790787	ArialMT
DNEL	false	9	8	366.96	390.77695	609.8003	13.933014	ArialMT
1,7	false	9	8	420.54	432.9609	609.8003	29.763062	ArialMT
mg/kg	false	9	8	463.38	490.23367	609.8003	30.419098	ArialMT
effects	false	9	9	270.54	296.92252	599.4803	0.0	ArialMT
bw/day	false	9	9	463.38	491.49503	599.4803	166.45749	ArialMT
Consumer	false	9	10	34.74	75.940506	589.1603	0.0	ArialMT
Human - dermal	false	9	10	152.58	216.74922	589.1603	76.639496	ArialMT
Short term, systemic	false	9	10	270.54	354.58386	589.1603	53.790787	ArialMT
DNEL	false	9	10	366.96	390.77695	589.1603	12.376129	ArialMT
85	false	9	10	420.54	430.43927	589.1603	29.763062	ArialMT
mg/kg	false	9	10	463.38	490.23367	589.1603	32.940735	ArialMT
effects	false	9	11	270.54	296.92252	578.7802	0.0	ArialMT
bw/day	false	9	11	463.38	491.49503	578.7802	166.45749	ArialMT
Consumer	false	9	12	34.74	75.940506	568.4603	0.0	ArialMT
Human - oral	false	9	12	152.58	204.30775	568.4603	76.639496	ArialMT
Long term, systemic	false	9	12	270.54	353.02698	568.4603	66.232254	ArialMT
DNEL	false	9	12	366.96	390.77695	568.4603	13.933014	ArialMT
89	false	9	12	420.54	430.43927	568.4603	29.763062	ArialMT
mg/kg	false	9	12	463.38	490.23367	568.4603	32.940735	ArialMT
effects	false	9	13	270.54	296.92252	558.08026	0.0	ArialMT
bw/day	false	9	13	463.38	491.49503	558.08026	166.45749	ArialMT
8.2 Exposure controls	false	9	14	34.74	152.271	537.4403	0.0	Arial-BoldMT
8.2.1 Appropriate engineering controls	false	9	15	34.74	240.93848	524.3003	0.0	Arial-BoldMT
Ensure good ventilation. This can be achieved by local suction or general air extraction.	false	9	16	34.74	380.07214	503.0603	0.0	ArialMT
If this is insufficient to maintain the concentration under the WEL or AGW values, suitable breathing protection should be worn.	false	9	17	34.74	534.80927	492.74033	0.0	ArialMT
Applies only if maximum permissible exposure values are listed here.	false	9	18	34.74005	307.8321	482.42035	0.0	ArialMT
8.2.2 Individual protection measures, such as personal protective equipment	false	9	19	34.74	444.11334	461.7803	0.0	Arial-BoldMT
General hygiene measures for the handling of chemicals are applicable.	false	9	20	34.74	318.73016	450.8603	0.0	ArialMT
Wash hands before breaks and at end of work.	false	9	21	34.74	220.11815	440.5403	0.0	ArialMT
Keep away from food, drink and animal feedingstuffs.	false	9	22	34.74	245.26086	430.16022	0.0	ArialMT
Remove contaminated clothing and protective equipment before entering areas in which food is consumed.	false	9	23	34.74	457.4943	419.84024	0.0	ArialMT
Eye/face protection:	false	9	24	34.74	113.672554	399.14017	0.0	ArialMT
Tight fitting protective goggles with side protection (EN 166).	false	9	25	34.74	273.37665	388.8202	0.0	ArialMT
Skin protection - Hand protection:	false	9	26	34.74	167.51166	368.12012	0.0	ArialMT
Chemical resistant protective gloves (EN 374).	false	9	27	34.74	218.7368	357.74002	0.0	ArialMT
If applicable	false	9	28	34.739998	82.41431	347.42004	0.0	ArialMT
Protective nitrile gloves (EN 374)	false	9	29	34.739998	164.91739	337.10007	0.0	ArialMT
Protective gloves made of polyvinyl alcohol (EN 374)	false	9	30	34.739998	243.24255	326.71997	0.0	ArialMT
Protective Viton® / fluoroelastomer gloves (EN 374)	false	9	31	34.739998	239.724	316.4	0.0	ArialMT
Minimum layer thickness in mm:	false	9	32	34.739998	161.90941	306.0199	0.0	ArialMT
0,5	false	9	33	34.739998	47.160885	295.69992	0.0	ArialMT
Permeation time (penetration time) in minutes:	false	9	34	34.739998	218.24236	285.31982	0.0	ArialMT
480	false	9	35	34.739998	49.618008	274.99985	0.0	ArialMT
The breakthrough times determined in accordance with EN 374 Part 3 were not obtained under practical conditions.	false	9	36	34.739998	491.34442	264.67987	0.0	ArialMT
The recommended maximum wearing time is 50% of breakthrough time.	false	9	37	34.739998	320.38544	254.29979	0.0	ArialMT
Protective hand cream recommended.	false	9	38	34.739998	186.34723	243.9798	0.0	ArialMT
Skin protection - Other:	false	9	39	34.739998	126.80287	223.27972	0.0	ArialMT
Protective working garments (e.g. safety shoes EN ISO 20345, long-sleeved protective working garments)	false	9	40	34.739998	453.52606	212.95973	0.0	ArialMT
Respiratory protection:	false	9	41	34.740005	124.52223	192.25966	0.0	ArialMT
If OES or MEL is exceeded.	false	9	42	34.740005	145.24254	181.87958	0.0	ArialMT
Filter A2 P2 (EN 14387), code colour brown, white	false	9	43	34.740005	233.44812	171.55959	0.0	ArialMT
Observe wearing time limitations for respiratory protection equipment.	false	9	44	34.740005	309.82855	161.1795	0.0	ArialMT
Thermal hazards:	false	9	45	34.740005	104.35733	140.53954	0.0	ArialMT
Not applicable	false	9	46	34.740005	91.33451	130.15945	0.0	ArialMT
Page  10 of 22	true	10	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	10	2	34.74	318.04837	682.2203	0.0	ArialMT
